m_date,site_name,temp,ph,ec,do,탁도 (NTU),toc,tn,tp,clola-a
2018-05-22 02h,주암호,21,8.2,89,9.9,0.7,1.3,1.059,0.008,4.5
2018-05-22 03h,주암호,20.9,8.2,89,9.9,0.7,1.3,1.063,0.008,4.5
2018-05-22 04h,주암호,20.8,8.2,89,9.9,0.7,1.3,1.065,0.008,4.9
2018-05-22 05h,주암호,20.8,8.2,89,9.9,0.7,1.3,1.071,0.008,4.9
2018-05-22 06h,주암호,20.7,8.2,89,9.9,0.6,1.3,1.08,0.008,5.2
2018-05-22 07h,주암호,20.7,8.2,89,9.9,0.7,1.2,1.064,0.008,6
2018-05-22 08h,주암호,20.8,8.2,89,9.9,0.7,1.3,1.054,0.008,5.8
2018-05-22 09h,주암호,20.8,8.2,89,10,0.7,1.3,1.065,0.008,4.9
2018-05-22 10h,주암호,20.9,8.2,89,10,0.7,1.3,1.082,0.008,5
2018-05-22 11h,주암호,21.1,8.2,89,10,0.7,1.3,1.077,0.008,4.5
2018-05-22 12h,주암호,21.3,8.2,89,9.9,0.7,1.3,1.048,0.008,3.5
2018-05-22 13h,주암호,21.4,8.2,89,9.9,0.7,1.3,1.067,0.008,3.3
2018-05-22 14h,주암호,21.3,8.2,89,10,0.7,1.3,1.039,0.008,4
2018-05-22 15h,주암호,21.3,8.2,89,10,0.8,1.2,1.02,0.007,4.3
2018-05-22 16h,주암호,21.3,8.3,89,10,0.8,1.3,1.061,0.008,4.7
2018-05-22 17h,주암호,21.3,8.2,89,10,0.8,1.3,1.06,0.008,4.5
2018-05-22 18h,주암호,21.3,8.3,89,10,0.7,1.3,1.049,0.008,4.5
2018-05-22 19h,주암호,21.1,8.3,89,10,0.7,1.3,1.028,0.008,4.7
2018-05-22 20h,주암호,21.1,8.3,89,10,0.7,1.3,1.043,0.008,4.7
2018-05-22 21h,주암호,21.1,8.2,89,10,0.7,1.3,1.063,0.008,4.4
2018-05-22 22h,주암호,21,8.2,89,9.9,0.8,1.3,1.111,0.008,4.2
2018-05-22 23h,주암호,21,8.2,89,9.9,0.7,1.3,1.089,0.008,4.2
2018-05-23 00h,주암호,20.9,8.2,89,9.9,0.8,1.3,1.041,0.008,4.5
2018-05-23 01h,주암호,20.8,8.2,89,9.9,0.9,1.3,1.048,0.008,5
2018-05-23 02h,주암호,20.8,8.2,89,9.9,0.8,1.3,1.047,0.008,5.1
2018-05-23 03h,주암호,20.7,8.2,89,9.9,0.8,1.3,1.095,0.008,5.3
2018-05-23 04h,주암호,20.7,8.2,89,9.9,0.9,1.3,1.06,0.008,5.4
2018-05-23 05h,주암호,20.7,8.2,89,9.9,0.9,1.3,1.039,0.008,5.5
2018-05-23 06h,주암호,20.7,8.2,88,9.8,0.9,1.3,1.036,0.008,5.3
2018-05-23 07h,주암호,20.7,8.1,89,9.9,0.8,1.3,1.025,0.008,6
2018-05-23 08h,주암호,20.8,8.1,89,9.9,0.8,1.3,1.027,0.008,7
2018-05-23 09h,주암호,20.8,8.1,89,9.9,0.8,1.3,1.029,0.008,5.9
2018-05-23 10h,주암호,20.9,8.1,89,9.9,0.8,1.3,1.027,0.008,4.7
2018-05-23 11h,주암호,,,,,,,,,
2018-05-23 12h,주암호,,,,,,,,,
2018-05-23 13h,주암호,21.2,8,89,9.5,0.9,1.3,,,
2018-05-23 14h,주암호,21.3,8,88,9.4,0.8,1.3,1.048,,
2018-05-23 15h,주암호,21.4,8,88,9.4,0.8,1.2,1.041,0.009,
2018-05-23 16h,주암호,21.5,8,88,9.4,0.8,1.2,1.058,0.008,
2018-05-23 17h,주암호,21.7,8,88,9.3,0.7,1.2,1.048,0.007,
2018-05-23 18h,주암호,21.6,7.9,88,9.2,0.8,1.2,1.015,0.006,
2018-05-23 19h,주암호,21.4,8,88,9.3,0.7,1.3,0.995,0.006,
2018-05-23 20h,주암호,21.3,8,88,9.3,0.8,1.3,1.027,0.007,
2018-05-23 21h,주암호,21.2,7.9,89,9.3,0.9,1.2,1.029,0.007,
2018-05-23 22h,주암호,21.2,7.7,89,9.2,0.7,1.2,1.031,0.007,
2018-05-23 23h,주암호,21,7.8,89,9.2,0.7,1.2,1.019,0.007,
2018-05-24 00h,주암호,20.9,7.8,89,9.2,0.8,1.2,1.034,0.007,
2018-05-24 01h,주암호,20.8,7.9,89,9.3,0.9,1.2,1.006,0.006,
2018-05-24 02h,주암호,20.7,8,89,9.4,0.9,1.2,1.019,0.006,
2018-05-24 03h,주암호,20.6,8,89,9.4,1,1.2,1.037,0.007,
2018-05-24 04h,주암호,20.6,7.9,89,9.4,1,1.2,1.042,0.007,
2018-05-24 05h,주암호,20.6,7.9,89,9.4,0.9,1.2,1.045,0.007,
2018-05-24 06h,주암호,20.5,8,88,9.5,0.9,1.2,1.005,0.007,
2018-05-24 07h,주암호,20.5,8,88,9.5,0.9,1.2,1.038,0.006,
2018-05-24 08h,주암호,20.7,8,89,9.5,0.7,1.2,1.043,0.007,
2018-05-24 09h,주암호,20.7,8,89,9.5,0.9,1.2,1.052,0.007,
2018-05-24 10h,주암호,20.9,8,89,9.5,0.8,1.2,1.045,0.007,
2018-05-24 11h,주암호,21.1,8,89,9.5,0.7,1.2,1.023,0.007,2.5
2018-05-24 12h,주암호,21.1,8,89,9.6,0.8,1.2,0.983,0.007,2.1
2018-05-24 13h,주암호,21.2,8,89,9.6,0.8,1.2,1.005,0.007,1.9
2018-05-24 14h,주암호,21.3,8.1,89,9.6,0.7,1.2,1.026,0.007,2
2018-05-24 15h,주암호,21.5,8,89,9.6,0.8,1.2,1.031,0.007,2.3
2018-05-24 16h,주암호,21.6,8.1,89,9.6,0.8,1.2,1.027,0.006,2.6
2018-05-24 17h,주암호,21.6,8.1,89,9.7,0.9,1.2,1.027,0.006,3
2018-05-24 18h,주암호,21.6,8.1,89,9.7,0.9,1.2,1.02,0.006,3
2018-05-24 19h,주암호,21.4,8.1,89,9.7,1,1.2,1.056,0.006,3.2
2018-05-24 20h,주암호,21.4,8.1,89,9.7,1,1.2,1.082,0.006,3.2
2018-05-24 21h,주암호,21.5,8.1,89,9.7,1,1.3,1.077,0.006,3.1
2018-05-24 22h,주암호,21.4,8.1,89,9.7,0.9,1.2,1.043,0.006,3.1
2018-05-24 23h,주암호,21.3,8.1,89,9.7,0.9,1.2,1.037,0.007,3.2
2018-05-25 00h,주암호,21.1,8.1,89,9.7,1,1.2,1.038,0.007,3.6
2018-05-25 01h,주암호,21,8.1,89,9.7,1,1.2,1.037,0.007,3.7
2018-05-25 02h,주암호,21.1,8.1,89,9.6,1,1.2,1.027,0.006,3.6
2018-05-25 03h,주암호,21,8,89,9.6,0.8,1.2,1.022,0.006,3.5
2018-05-25 04h,주암호,20.9,8,89,9.5,0.8,1.2,1.038,0.006,3.8
2018-05-25 05h,주암호,20.8,8,89,9.5,0.8,1.2,1.026,0.006,4
2018-05-25 06h,주암호,20.8,8,89,9.5,0.8,1.2,1.034,0.006,3.9
2018-05-25 07h,주암호,20.8,8,89,9.5,0.9,1.2,1.032,0.006,4.2
2018-05-25 08h,주암호,20.9,8,89,9.5,0.8,1.2,1.035,0.006,3.7
2018-05-25 09h,주암호,20.9,8,89,9.5,0.8,1.2,1.031,0.006,3.8
2018-05-25 10h,주암호,21,8.1,89,9.7,0.9,1.2,1.036,0.006,3.6
2018-05-25 11h,주암호,21.4,8.1,89,9.7,0.8,1.2,1.026,0.006,2.7
2018-05-25 12h,주암호,21.5,8.1,89,9.7,0.8,1.2,1.009,0.006,2.4
2018-05-25 13h,주암호,21.6,8.2,89,9.7,0.8,1.2,1.004,0.006,2.4
2018-05-25 14h,주암호,21.5,8.2,89,9.7,0.8,1.2,0.995,0.006,2.7
2018-05-25 15h,주암호,21.5,8.2,89,9.7,0.9,1.2,1.066,0.006,2.9
2018-05-25 16h,주암호,21.8,8.2,89,9.6,0.9,1.2,1.03,0.006,3.2
2018-05-25 17h,주암호,22,8.2,89,9.6,0.8,1.2,0.99,0.006,3.5
2018-05-25 18h,주암호,22.2,8.2,89,9.6,0.8,1.2,0.994,0.007,3.6
2018-05-25 19h,주암호,22,8.2,89,9.7,0.8,1.2,1.015,0.007,3.7
2018-05-25 20h,주암호,22,8.2,89,9.6,0.9,1.2,1.038,0.007,3.7
2018-05-25 21h,주암호,22,8.2,89,9.7,0.9,1.3,1.05,0.006,3.8
2018-05-25 22h,주암호,21.9,8.2,89,9.7,0.9,1.2,1.035,0.006,4
2018-05-25 23h,주암호,21.9,8.2,89,9.7,1,1.2,1.037,0.006,4.3
2018-05-26 00h,주암호,21.7,8.2,89,9.7,0.9,1.2,1.034,0.007,4.2
2018-05-26 01h,주암호,21.6,8.2,89,9.6,0.9,1.2,1.039,0.007,4.2
2018-05-26 02h,주암호,21.5,8.1,89,9.7,0.9,1.2,1.029,0.007,4.4
2018-05-26 03h,주암호,21.4,8.1,89,9.7,0.9,1.2,1.027,0.007,4.6
2018-05-26 04h,주암호,21.3,8.1,89,9.7,0.9,1.2,1.03,0.006,4.7
2018-05-26 05h,주암호,21.3,8.1,89,9.6,0.9,1.2,1.017,0.007,4.7
2018-05-26 06h,주암호,21.3,8.1,89,9.6,0.9,1.3,1.022,0.007,4.6
2018-05-26 07h,주암호,21.2,8.1,89,9.6,0.9,1.2,1.033,0.007,4.7
2018-05-26 08h,주암호,21.3,8.1,89,9.6,0.9,1.3,1.019,0.007,4.4
2018-05-26 09h,주암호,21.4,8.1,89,9.7,0.8,1.2,1.03,0.007,4.1
2018-05-26 10h,주암호,21.5,8.1,89,9.7,0.9,1.2,1.035,0.007,3.9
2018-05-26 11h,주암호,21.6,8.1,89,9.7,0.8,1.2,1.027,0.007,3.9
2018-05-26 12h,주암호,22,8.1,89,9.6,0.7,1.2,1.028,0.007,3.7
2018-05-26 13h,주암호,22.2,8,89,9.5,0.6,1.2,1.023,0.006,3.3
2018-05-26 14h,주암호,22.2,8,89,9.5,0.6,1.2,1.005,0.006,3
2018-05-26 15h,주암호,22.4,8,89,9.5,0.6,1.2,1.043,0.006,3
2018-05-26 16h,주암호,22.7,8,89,9.4,0.6,1.2,1.015,0.006,3.3
2018-05-26 17h,주암호,22.9,8.1,89,9.5,0.9,1.2,1.006,0.006,3.7
2018-05-26 18h,주암호,22.9,8.1,89,9.6,1.1,1.2,1.016,0.007,3.9
2018-05-26 19h,주암호,22.6,8.2,89,9.7,0.9,1.2,1.022,0.007,4.2
2018-05-26 20h,주암호,22.7,8.2,89,9.7,1,1.3,1.077,0.007,4.6
2018-05-26 21h,주암호,22.6,8.2,89,9.7,1,1.3,1.074,0.007,4.6
2018-05-26 22h,주암호,22.5,8.2,89,9.6,0.9,1.4,1.071,0.007,4.6
2018-05-26 23h,주암호,22.4,8.2,89,9.6,1,1.4,1.046,0.007,4.7
2018-05-27 00h,주암호,22.3,8.1,89,9.6,0.9,1.4,1.009,0.008,4.6
2018-05-27 01h,주암호,22.3,8.1,89,9.6,0.8,1.4,0.996,0.008,4.4
2018-05-27 02h,주암호,22.3,8.1,89,9.5,0.7,1.4,1.008,0.008,4.6
2018-05-27 03h,주암호,22.2,8.1,89,9.5,0.9,1.4,1.025,0.007,4.9
2018-05-27 04h,주암호,22.1,8.1,89,9.5,1,1.4,1.014,0.007,5.1
2018-05-27 05h,주암호,22.1,8.1,89,9.5,0.9,1.4,1.022,0.008,5.1
2018-05-27 06h,주암호,22.1,8.1,89,9.5,0.9,1.4,1.011,0.008,4.9
2018-05-27 07h,주암호,22.1,8,89,9.5,0.8,1.4,1.018,0.007,5
2018-05-27 08h,주암호,22.1,8,89,9.5,0.7,1.4,1.027,0.007,4.6
2018-05-27 09h,주암호,22.2,8,89,9.5,0.7,1.3,1.033,0.007,4.6
2018-05-27 10h,주암호,22.1,8,89,9.5,0.8,1.3,1.025,0.007,4.6
2018-05-27 11h,주암호,22.3,8,89,9.5,0.8,1.3,0.985,0.008,4.6
2018-05-27 12h,주암호,22.4,8,89,9.6,0.8,1.3,0.972,0.007,4.7
2018-05-27 13h,주암호,22.5,8.1,90,9.7,0.9,1.3,1.036,,4.6
2018-05-27 14h,주암호,22.7,8.1,90,9.7,0.9,1.3,1.033,,4.6
2018-05-27 15h,주암호,22.8,8.2,90,9.8,0.9,1.2,0.99,,4.8
2018-05-27 16h,주암호,22.6,8.2,90,9.8,0.8,1.3,1.05,,5.1
2018-05-27 17h,주암호,22.6,8.2,90,9.8,0.8,1.3,1.04,,5.2
2018-05-27 18h,주암호,22.5,8.2,90,9.8,0.8,1.3,0.98,,5.1
2018-05-27 19h,주암호,22.5,8.2,90,9.8,0.9,1.3,0.958,,5.2
2018-05-27 20h,주암호,22.4,8.1,90,9.7,0.9,1.3,0.943,,5.1
2018-05-27 21h,주암호,22.4,8.1,90,9.7,1,1.3,0.981,,5
2018-05-27 22h,주암호,22.4,8.1,90,9.7,1.1,1.3,1.023,,5
2018-05-27 23h,주암호,22.4,8.1,90,9.7,1,1.3,1.054,,5.2
2018-05-28 00h,주암호,22.4,8.1,90,9.7,1,1.3,1.033,,5.3
2018-05-28 01h,주암호,22.3,8.1,90,9.7,1,1.3,1.019,,5.4
2018-05-28 02h,주암호,22.3,8.1,90,9.7,1,1.3,1.028,,5.4
2018-05-28 03h,주암호,22.3,8.1,90,9.7,0.9,1.3,1.07,,5.6
2018-05-28 04h,주암호,22.2,8.1,90,9.7,0.9,1.3,1.034,,5.9
2018-05-28 05h,주암호,22.2,8,89,9.7,0.9,1.3,0.994,,5.8
2018-05-28 06h,주암호,22.2,8,89,9.6,0.9,1.3,1.034,,5.6
2018-05-28 07h,주암호,22.2,8.1,89,9.7,0.9,1.3,1.07,,5.9
2018-05-28 08h,주암호,22.3,8,89,9.7,0.9,1.3,1.013,,5.8
2018-05-28 09h,주암호,22.3,8,89,9.7,0.8,1.3,1.022,,5.9
2018-05-28 10h,주암호,22.3,8,89,9.7,0.9,1.3,1.021,,5.9
2018-05-28 11h,주암호,22.4,8,89,9.7,0.8,1.3,0.977,,5.8
2018-05-28 12h,주암호,22.5,8,89,9.7,0.8,1.3,0.953,,5.9
2018-05-28 13h,주암호,22.4,8.1,89,9.7,0.8,1.3,0.994,,5.7
2018-05-28 14h,주암호,22.4,8.1,89,9.8,0.8,1.3,1.037,,6.7
2018-05-28 15h,주암호,22.4,8.2,90,9.9,1,1.3,1.036,,7.8
2018-05-28 16h,주암호,22.4,8.2,89,9.9,1,1.3,0.997,,7.8
2018-05-28 17h,주암호,22.4,8.2,89,9.9,1.1,1.3,0.977,,6.8
2018-05-28 18h,주암호,22.4,8.2,89,9.8,1.2,1.3,1.005,,6.3
2018-05-28 19h,주암호,22.4,8.2,89,9.8,1,1.3,1.045,,6.6
2018-05-28 20h,주암호,22.4,8.2,89,9.8,1.1,1.3,1.006,,6.6
2018-05-28 21h,주암호,22.3,8.2,89,9.9,1.1,1.3,0.986,,6.7
2018-05-28 22h,주암호,22.3,8.2,89,9.9,1,1.3,0.975,,6.8
2018-05-28 23h,주암호,22.3,8.2,89,9.8,1,1.3,1.048,,6.9
2018-05-29 00h,주암호,22.3,8.2,89,9.8,1.1,1.3,1.073,,6.9
2018-05-29 01h,주암호,22.2,8.2,89,9.8,1.1,1.4,1.019,,6.9
2018-05-29 02h,주암호,22.2,8,89,9.7,1,1.4,0.976,,6.6
2018-05-29 03h,주암호,22.1,7.9,89,9.6,0.9,1.3,0.961,,6.5
2018-05-29 04h,주암호,22.1,7.9,89,9.6,0.8,1.4,0.993,,6.6
2018-05-29 05h,주암호,22.1,7.8,89,9.6,0.9,1.3,1.063,,6.7
2018-05-29 06h,주암호,22.1,7.8,89,9.6,0.9,1.3,1.079,,6.6
2018-05-29 07h,주암호,22.1,7.8,89,9.5,0.9,1.4,1.019,,7
2018-05-29 08h,주암호,22.2,7.8,89,9.6,0.9,1.4,0.979,,7.5
2018-05-29 09h,주암호,22.3,7.9,89,9.7,0.9,1.3,1.022,,7
2018-05-29 10h,주암호,22.4,8,89,9.7,0.8,1.3,1.033,,6.3
2018-05-29 11h,주암호,22.6,8,89,9.8,0.8,1.3,1.017,,5.6
2018-05-29 12h,주암호,22.7,8,89,9.8,0.8,1.3,1.028,,5.7
2018-05-29 13h,주암호,22.8,8,89,9.7,0.7,1.3,0.99,,5.5
2018-05-29 14h,주암호,,,,,,,,,
2018-05-29 15h,주암호,,,,,,,,,
2018-05-29 16h,주암호,23.3,8.1,90,9.1,0.6,1.3,0.893,,3.3
2018-05-29 17h,주암호,23.3,8.2,90,8.9,0.6,1.3,0.935,,3.2
2018-05-29 18h,주암호,23.3,8.2,90,8.8,0.6,1.3,0.979,,3.2
2018-05-29 19h,주암호,23.2,8.2,90,8.8,0.6,1.3,1.053,,3.1
2018-05-29 20h,주암호,23.1,8.2,90,8.8,0.5,1.3,1.089,0.009,2.9
2018-05-29 21h,주암호,23,8.2,90,8.8,0.6,1.3,1.069,0.008,3.1
2018-05-29 22h,주암호,22.9,8.2,90,8.8,0.7,1.3,1.048,0.008,3.2
2018-05-29 23h,주암호,23,8.2,90,8.8,0.7,1.3,1.045,0.008,3.4
2018-05-30 00h,주암호,23,8.2,90,8.8,0.7,1.3,1.024,0.008,3.5
2018-05-30 01h,주암호,23,8.2,90,8.8,0.7,1.3,0.977,0.007,3.6
2018-05-30 02h,주암호,23,8.2,90,8.8,0.7,1.3,0.91,0.008,3.7
2018-05-30 03h,주암호,23,8.2,90,8.8,0.7,1.3,0.896,0.008,3.9
2018-05-30 04h,주암호,23,8.2,90,8.8,0.6,1.3,0.948,0.009,4
2018-05-30 05h,주암호,22.9,8.2,90,8.8,0.7,1.3,1.004,0.009,4.1
2018-05-30 06h,주암호,22.9,8.2,89,8.8,0.7,1.3,1.012,0.008,4.1
2018-05-30 07h,주암호,22.9,8.2,89,8.8,0.7,1.3,0.951,0.008,4.3
2018-05-30 08h,주암호,23,8.2,90,8.8,0.7,1.3,0.913,0.008,4.1
2018-05-30 09h,주암호,23,8.2,90,8.8,0.8,1.3,0.905,0.009,3.7
2018-05-30 10h,주암호,23.1,8.2,90,8.8,0.7,1.3,0.925,0.008,3.6
2018-05-30 11h,주암호,23.5,8.3,90,8.8,0.7,1.3,0.977,0.008,3.8
2018-05-30 12h,주암호,23.3,8.2,90,8.7,0.7,1.3,0.983,0.008,4
2018-05-30 13h,주암호,23.2,8.2,90,8.8,0.8,1.3,1.002,0.008,4.8
2018-05-30 14h,주암호,23.2,8.3,90,8.8,0.8,1.4,1.053,0.008,4.7
2018-05-30 15h,주암호,23.3,8.3,90,8.8,0.9,1.3,1.056,0.008,5.1
2018-05-30 16h,주암호,23.3,8.3,90,8.8,0.9,1.3,0.963,0.008,5.4
2018-05-30 17h,주암호,23.4,8.3,90,8.8,0.9,1.3,0.939,0.008,5.4
2018-05-30 18h,주암호,23.5,8.3,90,8.8,0.9,1.3,0.949,0.008,5
2018-05-30 19h,주암호,23.5,8.3,90,8.8,0.9,1.3,0.951,0.008,4.5
2018-05-30 20h,주암호,23.5,8.3,90,8.9,0.8,1.3,1.03,0.008,4.4
2018-05-30 21h,주암호,23.5,8.3,90,8.9,0.8,1.3,1.022,0.008,4.2
2018-05-30 22h,주암호,23.5,8.3,90,8.9,0.8,1.3,0.986,0.008,4.2
2018-05-30 23h,주암호,23.4,8.3,90,8.9,0.8,1.3,0.968,0.008,4.3
2018-05-31 00h,주암호,23.4,8.3,90,8.9,0.8,1.3,0.946,0.008,4.2
2018-05-31 01h,주암호,23.3,8.2,90,9,0.7,1.3,0.961,0.008,4.3
2018-05-31 02h,주암호,23.2,8.2,90,9,0.7,1.4,1.003,0.008,4.2
2018-05-31 03h,주암호,23.1,8.2,90,9,0.7,1.4,1.006,0.007,4.4
2018-05-31 04h,주암호,23,8.1,90,9,0.7,1.4,0.949,0.007,4.6
2018-05-31 05h,주암호,22.9,8.1,90,9,0.8,1.3,0.939,0.008,4.7
2018-05-31 06h,주암호,22.8,8,90,9,0.8,1.3,0.952,0.008,4.8
2018-05-31 07h,주암호,22.8,8.1,90,9,0.8,1.3,0.992,0.008,4.8
2018-05-31 08h,주암호,22.7,8.1,90,9,0.7,1.3,0.972,0.008,4.9
2018-05-31 09h,주암호,22.7,8.1,90,9,0.7,1.3,0.961,0.008,5.3
2018-05-31 10h,주암호,22.7,8.1,90,9,0.6,1.3,0.997,0.008,4.8
2018-05-31 11h,주암호,22.9,8.1,90,8.9,0.8,1.3,0.986,0.008,4.9
2018-05-31 12h,주암호,23.1,8.1,90,8.9,0.7,1.3,0.958,0.008,4.5
2018-05-31 13h,주암호,23.1,8,90,8.9,0.7,1.3,0.985,0.008,4.5
2018-05-31 14h,주암호,,,,,,1.3,0.99,0.008,
2018-05-31 15h,주암호,23.4,8,90,9.3,0.8,1.3,0.965,0.009,2
2018-05-31 16h,주암호,23.5,8,90,9.4,0.7,1.3,0.959,0.008,1.8
2018-05-31 17h,주암호,23.6,8,90,9.3,0.7,1.3,0.979,0.008,1.5
2018-05-31 18h,주암호,23.7,8,90,9.2,0.7,1.3,0.973,0.008,1.6
2018-05-31 19h,주암호,23.6,8,90,9.2,0.6,1.3,0.983,0.008,2
2018-05-31 20h,주암호,23.6,7.9,90,9.1,0.6,1.3,0.97,0.009,1.5
2018-05-31 21h,주암호,23.6,7.9,89,9.1,0.7,1.3,0.973,0.009,1.9
2018-05-31 22h,주암호,23.4,8,89,9.2,0.9,1.3,0.996,0.009,2.3
2018-05-31 23h,주암호,23,8,89,9.3,0.8,1.3,1.011,0.009,2.5
2018-06-01 00h,주암호,23,8,89,9.4,0.7,1.3,1.051,0.008,2.6
2018-06-01 01h,주암호,22.9,8,89,9.4,0.7,1.3,1.023,0.008,2.6
2018-06-01 02h,주암호,23,8,89,9.4,0.7,1.3,0.994,0.009,2.8
2018-06-01 03h,주암호,22.8,8,89,9.4,0.8,1.3,1.012,0.009,3
2018-06-01 04h,주암호,22.8,8.1,89,9.4,0.8,1.3,0.997,0.009,3.3
2018-06-01 05h,주암호,22.8,8.1,89,9.4,0.9,1.3,1.048,0.009,3.2
2018-06-01 06h,주암호,22.7,8.1,89,9.4,0.9,1.4,1.04,0.008,3.2
2018-06-01 07h,주암호,22.8,8.1,89,9.4,0.8,1.3,1.021,0.009,3.3
2018-06-01 08h,주암호,22.9,8.1,89,9.4,0.8,1.3,1.012,0.009,3
2018-06-01 09h,주암호,23,8.1,89,9.4,1.1,1.3,0.993,0.008,2.7
2018-06-01 10h,주암호,23.3,8.1,90,9.4,0.8,1.3,0.971,0.008,2.3
2018-06-01 11h,주암호,23.6,8,90,9.2,0.6,1.3,0.929,0.008,1.7
2018-06-01 12h,주암호,23.9,8,90,9.1,0.6,1.3,1.012,0.008,1.7
2018-06-01 13h,주암호,24,8,90,9.1,0.5,1.3,1.028,0.008,1.6
2018-06-01 14h,주암호,24.2,8,90,9.1,0.5,1.3,1.003,0.008,1.2
2018-06-01 15h,주암호,,,,,,1.2,0.999,0.008,
2018-06-01 16h,주암호,24.2,8,90,9.3,0.5,1.2,1.004,0.009,1.8
2018-06-01 17h,주암호,24.4,8,90,9.2,0.5,1.3,0.99,0.009,2.1
2018-06-01 18h,주암호,24.3,8,90,9.2,0.5,1.2,0.995,0.008,2.1
2018-06-01 19h,주암호,23.9,8.1,90,9.2,0.5,1.2,0.968,0.008,2.2
2018-06-01 20h,주암호,23.9,8,90,9.2,0.4,1.3,0.961,0.008,2
2018-06-01 21h,주암호,23.8,8,89,9.2,0.7,1.3,0.947,0.009,2.1
2018-06-01 22h,주암호,23.8,8,89,9.2,0.7,1.3,0.944,0.009,2.4
2018-06-01 23h,주암호,23.7,8,89,9.2,0.7,1.3,0.96,0.009,2.5
2018-06-02 00h,주암호,23.6,8,89,9.3,0.7,1.3,0.986,0.008,2.7
2018-06-02 01h,주암호,23.6,8,89,9.3,0.8,1.3,1.019,0.008,2.7
2018-06-02 02h,주암호,23.6,8,89,9.3,0.6,1.3,1.048,0.009,2.7
2018-06-02 03h,주암호,23.6,8,89,9.4,0.7,1.3,1.004,0.009,2.8
2018-06-02 04h,주암호,23.5,8,90,9.4,0.8,1.3,0.966,0.008,3.1
2018-06-02 05h,주암호,23.5,8,90,9.4,0.7,1.3,0.995,0.008,2.9
2018-06-02 06h,주암호,23.5,8,90,9.4,0.7,1.3,0.986,0.008,3
2018-06-02 07h,주암호,23.6,8.1,90,9.5,0.8,1.3,0.98,0.008,2.9
2018-06-02 08h,주암호,23.6,8,90,9.4,0.8,1.3,0.984,0.008,2.6
2018-06-02 09h,주암호,23.8,8.1,90,9.4,0.6,1.3,0.986,0.008,2.2
2018-06-02 10h,주암호,23.9,8.1,90,9.4,0.6,1.3,0.967,0.008,2
2018-06-02 11h,주암호,24.1,8,90,9.3,0.5,1.3,0.93,0.008,1.9
2018-06-02 12h,주암호,24.4,8,90,9.1,0.7,1.3,0.948,0.008,1.9
2018-06-02 13h,주암호,24.7,8,90,9.1,0.7,1.2,0.984,0.008,2.1
2018-06-02 14h,주암호,24.8,8,90,9.1,0.7,1.3,0.999,0.009,1.7
2018-06-02 15h,주암호,24.9,8,90,9.1,0.5,1.3,0.996,0.009,1.6
2018-06-02 16h,주암호,24.8,8,90,9.1,0.6,1.2,1.009,0.009,1.7
2018-06-02 17h,주암호,24.6,8.1,90,9.1,0.5,1.2,0.954,0.008,1.9
2018-06-02 18h,주암호,24.9,8.1,90,9.1,0.5,1.2,1.018,0.008,2.2
2018-06-02 19h,주암호,24.8,8,90,9.1,0.4,1.2,1.042,0.009,2.2
2018-06-02 20h,주암호,24.6,8,90,9.1,0.6,1.2,1.01,0.009,2.1
2018-06-02 21h,주암호,24.6,8,90,9.1,0.7,1.3,0.992,0.008,2.1
2018-06-02 22h,주암호,24.6,8,90,9.2,0.5,1.3,1.043,0.009,2.2
2018-06-02 23h,주암호,24.5,8,89,9.2,0.6,1.3,1.06,0.009,2.3
2018-06-03 00h,주암호,24.5,8,89,9.2,0.6,1.3,1.055,0.009,2.4
2018-06-03 01h,주암호,24.5,8.1,90,9.4,0.6,1.3,1.058,0.009,2.5
2018-06-03 02h,주암호,24.5,8.1,90,9.3,0.6,1.3,0.996,0.009,2.6
2018-06-03 03h,주암호,24.4,8,90,9.3,0.6,1.3,0.97,0.008,2.8
2018-06-03 04h,주암호,24.3,8,90,9.3,0.6,1.3,0.96,0.008,2.9
2018-06-03 05h,주암호,24.2,7.9,90,9.3,0.5,1.3,0.995,0.009,2.7
2018-06-03 06h,주암호,24.1,7.9,90,9.3,0.5,1.3,0.989,0.008,2.7
2018-06-03 07h,주암호,24,7.9,90,9.4,0.6,1.3,0.965,0.008,2.8
2018-06-03 08h,주암호,24.1,7.9,90,9.4,0.6,1.3,0.983,0.008,2.7
2018-06-03 09h,주암호,24.2,8,90,9.4,0.6,1.3,0.947,0.008,
2018-06-03 10h,주암호,24.4,8,90,9.4,0.5,1.3,0.945,0.008,
2018-06-03 11h,주암호,24.4,8,90,9.4,0.6,1.3,0.985,0.008,2.3
2018-06-03 12h,주암호,24.4,8,90,9.4,0.6,1.3,0.98,0.008,2.3
2018-06-03 13h,주암호,24.7,8,90,9.4,0.5,1.3,0.986,0.008,2.1
2018-06-03 14h,주암호,25.1,8,90,9.3,0.6,1.3,0.99,0.008,2
2018-06-03 15h,주암호,25.4,8.1,90,9.3,0.6,1.2,0.924,0.007,2
2018-06-03 16h,주암호,25.4,8.2,91,9.4,0.7,1.2,0.963,0.007,2.4
2018-06-03 17h,주암호,25.5,8.2,91,9.3,0.6,1.3,0.975,0.008,2.6
2018-06-03 18h,주암호,25.3,8.2,91,9.6,0.7,1.3,0.985,0.009,2.8
2018-06-03 19h,주암호,25.1,8.2,91,9.6,0.7,1.3,1.017,0.009,2.8
