측정소명,년/월/일,회차,수심(m),수온(℃),DO(㎎/L),BOD(㎎/L),COD(㎎/L),클로로필 a(㎎/㎥),TN(㎎/L),TP(㎎/L),TOC(㎎/L),수소이온농도,페놀류(㎎/L),전기전도도(μS/㎝),총대장균군수(총대장균군수/100ml),카드뮴(㎎/L),시안(㎎/L),납(㎎/L),6가크롬(㎎/L),비소(㎎/L),수은(㎎/L),구리(㎎/L),아연(㎎/L),크롬(㎎/L),니켈(㎎/L),바륨(㎎/L),셀레늄(㎎/L),용존총질소(㎎/L),암모니아성 질소(㎎/L),질산성 질소(㎎/L),용존총인(㎎/L),인산염인(㎎/L),SS(㎎/L),헥사클로로벤젠 (㎍/L),분원성대장균군수,불소(㎎/L),색도(㎎/L),노말헥산추출물질(㎎/L),용해성망간(㎎/L),용해성철(㎎/L),음이온계면활성제(㎎/L),트리클로로에틸렌 (㎎/L),테트라클로로에틸렌(㎎/L),사염화탄소,1.2-디클로로에탄(㎎/L),디클로로메탄(㎎/L),벤젠(㎎/L),폴리크로리네이티트비페닐(㎎/L),유기인(㎎/L),안티몬 (㎎/L),클로로포름 (㎎/L),디에틸헥실프탈레이트 (㎎/L),1.4-다이옥세인 (㎎/L),투명도(m),유량(㎥/s),포름알데히드(㎎/L)
안동1,2002-01-02,1회차,,4,10.2,0.8,3.4,5,1.81,0.063,,7.7,0,140,96,0,0,0,0,0,0,,,,,,,,0.113,1.209,,0.024,2.2,,25,,,,,,0,,,,,,,,,,,,,,,
안동1,2002-02-28,1회차,,4,11.4,0.7,3.2,1,1.608,0.053,,7.7,0,150,40,0,0,0,0,0,0,,,,,,,,0.076,1.17,,0.025,2.4,,19,,,,,,0,,,,,,,,,,,,,,,
안동1,2002-03-05,1회차,,6,12.2,0.9,3.4,2.2,1.652,0.118,,7.8,0,165,29,0,0,0,0,0,0,,,,,,,,0.115,1.158,,0.064,2.1,,17,,,,,,0,,,,,,,,,,,,,,,
안동1,2002-04-02,1회차,,11,11.7,0.9,3,5.5,1.491,0.088,,8,0,162,98,0,0,0,0,0,0,,,,,,,,0.062,1.097,,0.027,3.3,,35,,,,,,0,,,,,,,,,,,,,,,
안동1,2002-05-03,1회차,,13,11,1.2,3.4,4.2,1.66,0.079,,7.8,0,162,130,0,0,0,0,0,0,,,,,,,,0.109,1.299,,0.04,3.5,,32,,,,,,0,,,,,,,,,,,,,,,
안동1,2002-06-28,1회차,,14,9.2,0.9,3.4,4.6,1.845,0.058,,7.5,0,168,34,0,0,0,0,0,0,,,,,,,,0.062,1.587,,0.03,2.4,,13,,,,,,0,,,,,,,,,,,,,,,
안동1,2002-07-02,1회차,,16,8.7,1,3.6,5.9,2.492,0.122,,7,0,165,46,0,0,0,0,0,0,,,,,,,,0.196,1.553,,,2.2,,14,,,,,,0,,,,,,,,,,,,,,,
안동1,2002-08-30,1회차,,16,7.2,1.1,3.8,2.4,2.393,0.082,,7.3,0,158,180,0,0,0,0,0,0,,,,,,,,0.162,1.074,,0.028,10.8,,80,,,,,,0,,,,,,,,,,,,,,,
안동1,2002-09-05,1회차,,18,7.3,1,3.8,2,1.363,0.084,,7.2,0,114,1300,0,0,0,0,0,0,,,,,,,1.073,0.147,1.059,0.054,0.009,26.9,,330,,,,,,0,,,,,,,,,,,,,,,
안동1,2002-10-01,1회차,,18,6.2,1,3.6,1.3,1.49,0.059,,7,0,104,220,0,0,0,0,0,0,,,,,,,0.872,0.079,1.354,0.036,0.013,14.9,,54,,,,,,0,,,,,,,,,,,,,,,
안동1,2002-11-29,1회차,,14,7.4,1.1,3.8,3.3,1.534,0.121,,7.3,0,120,470,0,0,0,0,0,0,,,,,,,1.153,0.06,1.308,0.105,0.004,6.8,,81,,,,,,0,,,,,,,,,,,,,,,
안동1,2002-12-03,1회차,,8,8.4,1,3.5,1.8,1.338,0.148,,7.5,0,135,80,0,0,0,0,0,0,,,,,,,1.134,0.035,1.232,0.141,0.001,2.5,,7,,,,,,0,,,,,,,,,,,,,,,
안동1,2003-01-02,1회차,,7,8.3,0.9,3.6,1.1,1.433,0.116,,7.6,0,135,76,0,0,0,0,0,0,,,,,,,1.226,0.024,1.296,0.106,0.006,1.7,,4,,,,,,0,,,,,,,,,,,,,,,
안동1,2003-02-28,1회차,,5,11,1,3.7,5.3,1.439,0.12,,7.6,0,122,45,0,0,0,0,0,0,,,,,,,1.006,0.042,1.251,0.13,0.014,1.7,,4,,,,,,0,,,,,,,,,,,,,,,
안동1,2003-03-04,1회차,,6,12.2,0.8,3.2,4.1,1.25,0.131,,7.5,0,149,53,0,0,0,0,0,0,,,,,,,1.052,0.07,1.149,0.12,0.007,1.2,,8,,,,,,0,,,,,,,,,,,,,,,
안동1,2003-04-01,1회차,,7,11.6,0.9,3,5.3,1.335,0.131,,7.6,0,172,39,0,0,0,0,0,0,,,,,,,1.015,0.081,1.189,0.118,0.01,1.7,,5,,,,,,0,,,,,,,,,,,,,,,
안동1,2003-05-01,1회차,,12,10.8,0.9,3.4,6.3,1.484,0.126,,7.5,0,152,280,0,0,0,0,0,0,,,,,,,1.181,0.056,1.254,0.122,0.011,3.8,,85,,,,,,0,,,,,,,,,,,,,,,
안동1,2003-06-27,1회차,,12,9.2,1,3.4,6.8,1.652,0.067,,7.1,0,133,60,0,0,0,0,0,0,,,,,,,1.383,0.065,1.446,0.066,0.017,3.7,,21,,,,,,0,,,,,,,,,,,,,,,
안동1,2003-07-01,1회차,,17,6.7,0.8,3.9,3.5,1.232,0.118,,6.8,0,119,260,0,0,0,0,0,0,,,,,,,0.886,0.061,1.112,0.093,0.049,11.3,,190,,,,,,0,,,,,,,,,,,,,,,
안동1,2003-08-29,1회차,,20,6.2,0.7,4.7,5.4,1.544,0.14,,6.8,0,98,1200,0,0,0,0,0,0,,,,,,,1.124,0.062,1.32,0.091,0.042,17.5,,250,,,,,,0,,,,,,,,,,,,,,,
안동1,2003-09-03,1회차,,20,5.2,0.7,3.8,2.9,1.852,0.121,,6.8,0,96,1600,0,0,0,0,0,0,,,,,,,1.826,0.066,1.474,0.063,0.052,5,,520,,,,,,0,,,,,,,,,,,,,,,
안동1,2003-10-29,1회차,,19,6.6,0.7,4.4,1.5,1.593,0.185,,7,0,91,3800,0,0,0,0,0,0,,,,,,,1.219,0.097,1.166,0.168,0.141,51.2,,1600,,,,,,0,,,,,,,,,,,,,,,
안동1,2003-11-28,1회차,,17,7.8,1,4,2.5,1.584,0.063,,7.1,0,100,1300,0,0,0,0,0,0,,,,,,,1.046,0.103,1.215,0.032,0.026,10.8,,520,,,,,,0,,,,,,,,,,,,,,,
안동1,2003-12-02,1회차,,12,8.5,0.9,3.2,1.3,1.852,0.017,,6.9,0,120,530,0,0,0,0,0,0,,,,,,,2.166,0.036,1.124,0.007,0.003,2.6,,380,,,,,,0.1,,,,,,,,,,,,,,,
안동1,2004-01-20,1회차,,7,10.2,0.9,3.2,2.1,1.19,0.015,,7.1,0,147,80,,,,,,,,,,,,,1.118,0.045,1.088,0.008,0.004,1.4,,17,,,,,,,,,,,,,,,,,,,,,
안동1,2004-01-29,2회차,,7,10,1,3.4,2.2,1.52,0.017,,7.2,0,148,17,0,0,0,0,0,0,,,,,,,1.31,0.062,1.156,0.004,0.001,2.2,,11,,,,,,0,,,,,,,,,,,,,,,
안동1,2004-01-30,1회차,,8,10.6,0.9,3.2,3.2,1.439,0.017,,7.1,0,141,230,0,0,0,0,0,0,,,,,,,1.28,0.064,1.236,0.013,0.005,1.7,,120,,,,,,0,,,,,,,,,,,,,,,
안동1,2004-02-05,3회차,,5,12.6,1,3.2,2.8,1.678,0.015,,7.5,0,150,330,,,,,,,,,,,,,1.594,0.072,1.444,0.008,0.003,2.4,,20,,,,,,,,,,,,,,,,,,,,,
안동1,2004-02-12,4회차,,6,11.5,0.8,3,1.5,1.521,0.043,,7.3,0,153,11,,,,,,,,,,,,,1.419,0.083,1.26,0.027,0.004,2,,7,,,,,,,,,,,,,,,,,,,,,
안동1,2004-02-19,5회차,,7,12.1,0.7,3,3.2,1.566,0.054,,7.3,0,145,220,,,,,,,,,,,,,1.456,0.053,1.389,0.043,0.008,2.4,,170,,,,,,,,,,,,,,,,,,,,,
안동1,2004-03-29,1회차,,6,11.8,0.7,2.6,3.2,1.274,0.045,,7,0,141,17,,,,,,,,,,,,,1.22,0.042,1.132,0.034,0.005,1.7,,14,,,,,,,,,,,,,,,,,,,,,
안동1,2004-03-29,2회차,,5,12,0.8,2.4,0.8,1.086,0.027,,7.1,0,146,700,0,0,0,0,0,0,,,,,,,1.024,0.053,0.953,0.018,0.003,1.8,,500,,,,,,0,,,,,,,,,,,,,,,
안동1,2004-03-29,3회차,,6,12,0.7,3.2,2.4,1.246,0.016,,7.6,0,133,11,,,,,,,,,,,,,1.156,0.025,1.024,0.011,0.005,1.1,,7,,,,,,,,,,,,,,,,,,,,,
안동1,2004-03-29,4회차,,7,12.1,0.6,3.2,2.6,1.434,0.011,,7.1,0,135,17,,,,,,,,,,,,,1.371,0.032,1.271,0.006,0.003,1.4,,7,,,,,,,,,,,,,,,,,,,,,
안동1,2004-04-21,1회차,,9,12.7,1,3,3.6,1.418,0.012,,7.5,0,142,50,,,,,,,,,,,,,1.366,0.073,1.198,0.007,0.005,1.4,,30,,,,,,,,,,,,,,,,,,,,,
안동1,2004-04-28,2회차,,8,11.4,1.2,3.4,7.8,1.472,0.023,,7.5,0,140,1400,0,0,0,0,0,0,,,,,,,1.41,0.087,1.276,0.016,0.011,2.2,,260,,,,,,0,,,,,,,,,,,,,,,
안동1,2004-05-03,3회차,,9,11,0.9,2.8,3,1.297,0.016,,7.5,0,141,220,,,,,,,,,,,,,1.262,0.05,1.194,0.012,0.008,0.8,,17,,,,,,,,,,,,,,,,,,,,,
안동1,2004-05-06,1회차,,7,12.1,0.8,3.2,2.4,1.409,0.025,,7.2,0,143,170,,,,,,,,,,,,,1.374,0.073,1.275,0.012,0.004,1.7,,40,,,,,,,,,,,,,,,,,,,,,
안동1,2004-05-06,2회차,,6,11.7,0.7,3.6,3.3,1.31,0.059,,7.2,0,154,33,0,0,0,0,0,0,,,,,,,1.283,0.09,1.177,0.035,0.016,2.5,,11,,,,,,0,,,,,,,,,,,,,,,
안동1,2004-05-06,3회차,,8,12.7,1,3.8,4.5,1.297,0.023,,7.4,0,140,22,,,,,,,,,,,,,1.27,0.123,1.114,0.016,0.009,4.7,,11,,,,,,,,,,,,,,,,,,,,,
안동1,2004-05-06,4회차,,11,13.3,1.3,3.6,2.7,1.46,0.013,,7.4,0,138,220,,,,,,,,,,,,,1.16,0.072,0.938,0.009,0.004,2.2,,170,,,,,,,,,,,,,,,,,,,,,
안동1,2004-05-12,4회차,,10,9.8,1,2.6,5.5,1.522,0.016,,7,0,140,2800,,,,,,,,,,,,,1.417,0.068,1.239,0.01,0.004,0.9,,500,,,,,,,,,,,,,,,,,,,,,
안동1,2004-05-19,5회차,,10,10.8,0.8,3,3.6,1.487,0.01,,7.7,0,143,50000,,,,,,,,,,,,,1.346,0.032,1.187,0.005,0.001,1.9,,30000,,,,,,,,,,,,,,,,,,,,,
안동1,2004-05-24,1회차,,14,10.1,0.7,3,2.4,1.458,0.007,,7.5,0,144,280,,,,,,,,,,,,,1.387,0.065,1.294,0.004,0.001,1.8,,140,,,,,,,,,,,,,,,,,,,,,
안동1,2004-06-02,2회차,,10,10.2,1,3.2,2.5,1.392,0.012,,7.7,0,136,2200,0,0,0,0,0,0,,,,,,,1.33,0.038,1.173,0.008,0.001,2,,1700,,,,,,0,,,,,,,,,,,,,,,
안동1,2004-06-07,3회차,,12,9.9,1,3.2,6.8,1.504,0.014,,7.3,0,128,22,,,,,,,,,,,,,1.433,0.083,1.296,0.009,0.001,23,,17,,,,,,,,,,,,,,,,,,,,,
안동1,2004-06-14,4회차,,17,9.8,1.3,3.6,4.2,1.55,0.012,,7.3,0,158,2200,,,,,,,,,,,,,1.444,0.058,1.232,0.008,0.001,1.4,,1700,,,,,,,,,,,,,,,,,,,,,
안동1,2004-06-21,1회차,,13,9.1,1.4,3.6,1.5,1.517,0.009,,6.9,0,205,220,,,,,,,,,,,,,1.481,0.125,1.326,0.006,0.001,1.8,,140,,,,,,,,,,,,,,,,,,,,,
안동1,2004-06-29,2회차,,17,6.7,1,4,0.6,2.747,0.078,,7.5,0,141,5000,0,0,0,0,0,0,,,,,,,2.488,0.1,2.162,0.061,0.031,19.4,,3000,,,,,,0,,,,,,,,,,,,,,,
안동1,2004-07-06,3회차,,17,5.5,0.8,3.8,0.8,2.27,0.049,,6.9,0,139,800,,,,,,,,,,,,,2.181,0.09,2.06,0.023,0.014,16.3,,500,,,,,,,,,,,,,,,,,,,,,
안동1,2004-07-12,4회차,,18,6.3,0.9,3.6,2.3,2.209,0.045,,7.3,0,139,5000,,,,,,,,,,,,,2.012,0.142,1.798,0.025,0.015,12,,2200,,,,,,,,,,,,,,,,,,,,,
안동1,2004-07-19,1회차,,21,6.5,0.8,3.8,1.3,2.534,0.051,,7.1,0,139,5000,,,,,,,,,,,,,2.354,0.058,2.18,0.035,0.029,12,,3000,,,,,,,,,,,,,,,,,,,,,
안동1,2004-07-26,2회차,,21,6.3,0.7,3.6,1.2,2.129,0.037,,7.3,0,117,1400,0,0,0,0,0,0,,,,,,,1.975,0.087,1.799,0.027,0.013,12.3,,700,,,,,,0,,,,,,,,,,,,,,,
안동1,2004-08-02,3회차,,19,6.9,0.8,3.2,2.6,1.905,0.043,,7.1,0,114,130,,,,,,,,,,,,,1.878,0.075,1.783,0.029,0.019,9.6,,50,,,,,,,,,,,,,,,,,,,,,
안동1,2004-08-09,4회차,,20,6.3,0.8,3.2,3.2,1.967,0.047,,7.6,0,117,2700,,,,,,,,,,,,,1.842,0.1,1.572,0.033,0.014,9.3,,1700,,,,,,,,,,,,,,,,,,,,,
안동1,2004-08-16,5회차,,20,6.4,1,3.4,2,1.753,0.035,,7.1,0,122,2200,,,,,,,,,,,,,1.637,0.09,1.487,0.025,0.009,7.3,,700,,,,,,,,,,,,,,,,,,,,,
안동1,2004-08-23,1회차,,19,7.8,0.9,3.4,1.4,1.945,0.041,,6.8,0,113,1100,,,,,,,,,,,,,1.846,0.097,1.596,0.032,0.011,5.8,,500,,,,,,,,,,,,,,,,,,,,,
안동1,2004-09-01,2회차,,20,6.7,1,4,1.2,1.876,0.047,,7.6,0,106,22000,0,0,0,0,0,0,,,,,,,1.542,0.098,1.384,0.036,0.023,17.5,,11000,,,,,,0,,,,,,,,,,,,,,,
안동1,2004-09-06,3회차,,19,7,0.8,4,2.7,1.761,0.05,,7.4,0,107,500,,,,,,,,,,,,,1.614,0.05,1.406,0.041,0.028,25.6,,50,,,,,,,,,,,,,,,,,,,,,
안동1,2004-09-15,4회차,,20,5.7,1,3.6,1.4,2.055,0.041,,7.3,0,117,17000,,,,,,,,,,,,,1.81,0.09,1.574,0.03,0.025,7.4,,8000,,,,,,,,,,,,,,,,,,,,,
안동1,2004-09-20,1회차,,20,5.2,0.9,4.6,1.4,1.678,0.042,,6.8,0,116,5000,,,,,,,,,,,,,1.619,0.055,1.534,0.035,0.025,7.4,,3000,,,,,,,,,,,,,,,,,,,,,
안동1,2004-09-30,2회차,,21,5.7,1,3.6,3.1,1.786,0.04,,6.8,0,115,1700,0,0,0,0,0,0,,,,,,,1.707,0.063,1.615,0.03,0.016,6.4,,1100,,,,,,0,,,,,,,,,,,,,,,
안동1,2004-10-04,3회차,,20,5.8,1.1,3.4,3.5,1.812,0.045,,6.7,0,112,1100,,,,,,,,,,,,,1.667,0.068,1.494,0.038,0.013,8,,500,,,,,,,,,,,,,,,,,,,,,
안동1,2004-10-11,4회차,,20,5.5,1,3.8,5.3,1.996,0.033,,7.3,0,117,900,,,,,,,,,,,,,1.88,0.048,1.41,0.027,0.018,5.6,,700,,,,,,,,,,,,,,,,,,,,,
안동1,2004-10-18,1회차,,19,8.1,1.2,5.8,4,1.771,0.034,,7.1,0,124,500,,,,,,,,,,,,,1.425,0.073,1.175,0.025,0.005,6.6,,300,,,,,,,,,,,,,,,,,,,,,
안동1,2004-10-25,2회차,,18,7.5,1,4,4.9,1.569,0.028,,7.4,0,125,220,0,0,0,0,0,0,,,,,,,1.348,0.052,1.141,0.023,0.016,3.8,,170,,,,,,0,,,,,,,,,,,,,,,
안동1,2004-11-01,3회차,,19,6.9,0.9,2.8,4.7,1.495,0.02,,7,0,124,700,,,,,,,,,,,,,1.379,0.077,1.192,0.015,0.01,2.8,,500,,,,,,,,,,,,,,,,,,,,,
안동1,2004-11-08,4회차,,17,7.5,0.9,3.6,3.8,1.446,0.015,,7.2,0,133,700,,,,,,,,,,,,,1.292,0.088,1.083,0.01,0.004,1.1,,500,,,,,,,,,,,,,,,,,,,,,
안동1,2004-11-15,5회차,,16,7.2,0.8,3.8,4.2,1.311,0.017,,7.3,0,136,700,,,,,,,,,,,,,1.263,0.06,1.153,0.014,0.001,2,,500,,,,,,,,,,,,,,,,,,,,,
안동1,2004-11-22,1회차,,15,8,0.8,4,3.4,1.321,0.023,,7.4,0,137,220,,,,,,,,,,,,,1.243,0.055,1.114,0.017,0.01,1.9,,90,,,,,,,,,,,,,,,,,,,,,
안동1,2004-11-29,2회차,,14,8.3,0.8,3.2,1.4,1.195,0.013,,7.6,0,136,220,0,0,0,0,0,0,,,,,,,1.118,0.04,0.997,0.01,0.003,1.7,,70,,,,,,0,,,,,,,,,,,,,,,
안동1,2004-12-06,3회차,,10,11.5,0.7,3.6,2.6,1.207,0.012,,7.8,0,144,140,,,,,,,,,,,,,1.178,0.025,1.129,0.007,0.004,2.2,,70,,,,,,,,,,,,,,,,,,,,,
안동1,2004-12-13,4회차,,12,8.5,0.7,3.6,2,1.195,0.016,,7,0,140,280,,,,,,,,,,,,,1.157,0.023,1.093,0.013,0.009,1.5,,140,,,,,,,,,,,,,,,,,,,,,
안동1,2004-12-20,1회차,,10,8,0.7,4,3.4,1.395,0.014,,6.9,0,146,90,,,,,,,,,,,,,1.31,0.033,1.273,0.012,0.009,1.3,,70,,,,,,,,,,,,,,,,,,,,,
안동1,2004-12-27,2회차,,9,8.7,0.7,3.2,4.1,1.282,0.015,,6.9,0,147,140,0,0,0,0,0,0,,,,,,,1.243,0.042,1.196,0.012,0.01,1.7,,17,,,,,,0,,,,,,,,,,,,,,,
안동1,2005-01-03,3회차,,8,9,0.7,2.8,3.3,1.113,0.013,,7.2,0,147,170,,,,,,,,,,,,,1.073,0.06,0.924,0.01,0.009,1.9,,60,,,,,,,,,,,,,,,,,,,,,
안동1,2005-01-10,4회차,,7,9.5,0.8,3,2.9,1.198,0.02,,7.4,0,151,60,,,,,,,,,,,,,1.168,0.038,1.129,0.012,0.003,2,,20,,,,,,,,,,,,,,,,,,,,,
안동1,2005-01-17,5회차,,7,10.3,0.9,5.2,2,1.114,0.045,,7.1,0,151,40,,,,,,,,,,,,,1.098,0.035,1.055,0.022,0.005,3.1,,20,,,,,,,,,,,,,,,,,,,,,
안동1,2005-01-24,1회차,,6,9.8,1,3.2,3.7,1.338,0.01,,7,0,153,40,,,,,,,,,,,,,1.254,0.155,1.081,0.006,0.003,2.7,,20,,,,,,,,,,,,,,,,,,,,,
안동1,2005-01-31,2회차,,5,9.2,0.8,3.2,1.4,1.25,0.011,,7.5,0,151,40,0,0,0,0,0,0,,,,,,,1.245,0.048,1.148,0.009,0.004,2.2,,20,,,,,,0,,,,,,,,,,,,,,,
안동1,2005-02-07,3회차,,5,12.3,0.8,3.4,1,1.272,0.015,,7.3,0,141,80,,,,,,,,,,,,,1.167,0.048,1.012,0.013,0.013,1.7,,40,,,,,,,,,,,,,,,,,,,,,
안동1,2005-02-14,4회차,,5,9.5,0.7,3.4,1.5,1.22,0.014,,7.7,0,150,11,,,,,,,,,,,,,1.18,0.443,0.687,0.012,0.011,1.6,,7,,,,,,,,,,,,,,,,,,,,,
안동1,2005-02-21,1회차,,4,10.7,0.7,3.4,2.2,1.359,0.014,,7.1,0,139,4,,,,,,,,,,,,,1.104,0.105,0.969,0.012,0.009,2,,2,,,,,,,,,,,,,,,,,,,,,
안동1,2005-03-02,2회차,,5,11.9,0.9,3.6,1.3,1.657,0.019,,7.9,0,143,8,0,0,0,0,0,0,,,,,,,1.226,0.133,0.769,0.013,0.01,1,,4,,,,,,0,,,,,,,,,,,,,,,
안동1,2005-03-08,3회차,,6,13.7,1,3.4,0.8,1.313,0.015,,7.6,0,161,7,,,,,,,,,,,,,1.13,0.072,1.042,0.012,0.01,1.1,,2,,,,,,,,,,,,,,,,,,,,,
안동1,2005-03-14,4회차,,5,13.2,0.9,3,1.5,1.806,0.016,,7.3,0,147,7,,,,,,,,,,,,,1.267,0.062,1.124,0.014,0.013,1.6,,4,,,,,,,,,,,,,,,,,,,,,
안동1,2005-03-21,1회차,,6,13.2,1,3.4,1.7,1.245,0.014,,7.3,0,156,22,,,,,,,,,,,,,1.066,0.068,0.985,0.012,0.01,1.5,,4,,,,,,,,,,,,,,,,,,,,,
안동1,2005-03-28,2회차,,8,12.7,0.5,3.2,2.2,1.722,0.033,,7.8,0,146,80,0,0,0,0,0,0,,,,,,,1.242,0.068,0.883,0.024,0.009,2,,22,,,,,,0,,,,,,,,,,,,,,,
안동1,2005-04-06,3회차,,7,12.7,0.5,3.8,2.6,1.298,0.037,,7.1,0,175,30,,,,,,,,,,,,,1.053,0.093,0.918,0.028,0.008,1.7,,13,,,,,,,,,,,,,,,,,,,,,
안동1,2005-04-11,4회차,,8,12.2,0.9,3.2,2.5,1.23,0.042,,7.7,0,152,50,,,,,,,,,,,,,1.014,0.08,0.864,0.031,0.011,1.3,,11,,,,,,,,,,,,,,,,,,,,,
안동1,2005-04-18,1회차,,10,13.1,0.8,3.2,2.3,1.243,0.026,,7.4,0,159,30,,,,,,,,,,,,,1.026,0.082,0.889,0.019,0.005,1,,4,,,,,,,,,,,,,,,,,,,,,
안동1,2005-04-25,2회차,,11,12.8,0.5,3.6,4.1,1.68,0.01,,7.8,0,166,23,0,0,0,0,0,0,,,,,,,1.41,0.055,1.336,0.008,0.006,1.7,,4,,,,,,0,,,,,,,,,,,,,,,
안동1,2005-05-02,3회차,,11,12.4,0.8,2.2,6.7,1.25,0.013,,7.3,0,170,23,,,,,,,,,,,,,0.935,0.035,0.77,0.011,0.008,1.5,,13,,,,,,,,,,,,,,,,,,,,,
안동1,2005-05-09,4회차,,10,11.5,0.8,3.4,2.9,1.216,0.017,,7.1,0,183,50,,,,,,,,,,,,,0.982,0.08,0.865,0.013,0.004,1.2,,4,,,,,,,,,,,,,,,,,,,,,
안동1,2005-05-16,5회차,,11,11.4,0.6,3,2.8,2.058,0.006,,7.5,0,160,70,,,,,,,,,,,,,1.618,0.057,1.484,0.005,0.003,1.5,,23,,,,,,,,,,,,,,,,,,,,,
안동1,2005-05-24,1회차,,13,11.5,0.8,3.4,3.4,1.168,0.017,,7.4,0,165,300,,0,,,,,,,,,,,0.929,0.065,0.839,0.014,0.013,1.2,,40,,,,,,,,,,,,,,,,,,,,,
안동1,2005-05-31,2회차,,14,11.3,1.1,3,1.7,1.878,0.01,,7.5,0,174,130,0,0,0,0,0,0,,,,,,,1.504,0.083,1.147,0.008,0.003,1.6,,40,,,,,,0,,,,,,,,,,,,,,,
안동1,2005-06-07,3회차,,13,10.7,1,3.2,2.6,1.858,0.015,,7.5,0,175,130,,0,,,,,,,,,,,1.414,0.048,1.304,0.012,0.001,1.8,,30,,,,,,,,,,,,,,,,,,,,,
안동1,2005-06-14,4회차,,14,10.7,0.9,3.8,3.8,1.534,0.028,,7.3,0,173,80,,0,,,,,,,,,,,1.214,0.068,1.135,0.022,0.005,1.9,,7,,,,,,,,,,,,,,,,,,,,,
안동1,2005-06-21,1회차,,16,9.9,1.1,3.2,1.4,2.242,0.011,,7.4,0,177,500,,,,,,,,,,,,,1.818,0.055,1.745,0.009,0.001,1.2,,80,,,,,,,,,,,,,,,,,,,,,
안동1,2005-06-28,2회차,,18,10.2,0.9,3.4,4.7,2.017,0.02,,7.1,0,209,300,0,0,0,0,0,0,,,,,,,1.539,0.063,1.435,0.015,0.003,2.8,,130,,,,,,0,,,,,,,,,,,,,,,
안동1,2005-07-05,3회차,,19,7,0.8,4.4,2,2.915,0.068,,6.7,0,128,310,,,,,,,,,,,,,2.306,0.348,1.571,0.052,0.011,38.3,,70,,,,,,,,,,,,,,,,,,,,,
안동1,2005-07-14,4회차,,19,7,0.8,4.6,1,2.386,0.053,,6.9,0,133,240,,,,,,,,,,,,,1.832,0.015,1.786,0.041,0.006,24.5,,75,,,,,,,,,,,,,,,,,,,,,
안동1,2005-07-19,1회차,,19,5.6,0.8,4.2,3.8,3.001,0.064,,6.7,0,137,160,,,,,,,,,,,,,2.399,0.062,2.3,0.05,0.005,17.7,,87,,,,,,,,,,,,,,,,,,,,,
안동1,2005-07-26,2회차,,19,3.5,0.8,4.2,6.4,2.956,0.047,,7,0,132,230,0,0,0,0,0,0,,,,,,,2.373,0.015,2.206,0.037,0.028,12,,50,,,,,,0,,,,,,,,,,,,,,,
안동1,2005-08-02,3회차,,20,5.3,1,5.8,5.2,2.85,0.048,,6.9,0,140,510,,,,,,,,,,,,,2.272,0.062,1.846,0.038,0.003,14.8,,410,,,,,,,,,,,,,,,,,,,,,
안동1,2005-08-09,4회차,,19,6.1,1,4.6,8.2,3.671,0.053,,6.9,0,130,430,,,,,,,,,,,,,2.982,0.12,2.708,0.043,0.004,10.9,,240,,,,,,,,,,,,,,,,,,,,,
안동1,2005-08-16,5회차,,23,7,1.2,5.2,13.4,2.153,0.063,,7,0,137,140,,,,,,,,,,,,,1.737,0.09,1.64,0.05,0.004,15.2,,60,,,,,,,,,,,,,,,,,,,,,
안동1,2005-08-23,1회차,,19,6.6,1.3,5,5.3,2.043,0.035,,6.9,0,128,200,,,,,,,,,,,,,1.627,0.105,1.518,0.028,0.004,7.1,,93,,,,,,,,,,,,,,,,,,,,,
안동1,2005-08-30,2회차,,19,4,0.9,3.4,1.9,2.1,0.046,,6.7,0,132,340,0,0,0,0,0,0,,,,,,,1.702,0.035,1.601,0.036,0.004,5.5,,180,,,,,,0,,,,,,,,,,,,,,,
안동1,2005-09-06,3회차,,19,5,1,3.6,5.4,2.394,0.034,,6.9,0,133,260,,,,,,,,,,,,,1.93,0.045,1.824,0.026,0,4.7,,150,,,,,,,,,,,,,,,,,,,,,
안동1,2005-09-13,4회차,,22,7.3,1.2,4.6,4,2.157,0.026,,7,0,131,160,,,,,,,,,,,,,1.798,0.087,1.708,0.021,0.005,5.7,,85,,,,,,,,,,,,,,,,,,,,,
안동1,2005-09-20,1회차,,22,8.2,1.4,5.4,17.4,2.119,0.039,,7.1,0,143,190,,,,,,,,,,,,,1.847,0.015,1.795,0.033,0.001,6,,110,,,,,,,,,,,,,,,,,,,,,
안동1,2005-09-27,2회차,,20,5.3,0.9,3.4,2.1,2.107,0.029,,6.6,0,129,40,0,0,0,0,0,0,,,,,,,1.815,0,1.804,0.024,0.003,2.9,,23,,,,,,0,,,,,,,,,,,,,,,
안동1,2005-10-04,3회차,,17,3.7,0.7,3.6,1.9,2.179,0.021,,6.7,0,124,35,,,,,,,,,,,,,1.892,0,1.88,0.017,0.011,2.1,,10,,,,,,,,,,,,,,,,,,,,,
안동1,2005-10-11,4회차,,18,4.8,0.7,3.6,2.7,2.051,0.021,,7.1,0,130,100,,,,,,,,,,,,,1.762,0.007,1.7,0.017,0.001,2.2,,40,,,,,,,,,,,,,,,,,,,,,
안동1,2005-10-18,5회차,,18,5.4,0.8,4,3,2.097,0.021,,6.8,0,130,130,,,,,,,,,,,,,1.795,0.018,1.743,0.018,0.004,2.9,,67,,,,,,,,,,,,,,,,,,,,,
