측정소명,년/월/일,회차,수심(m),수온(℃),DO(㎎/L),BOD(㎎/L),COD(㎎/L),클로로필 a(㎎/㎥),TN(㎎/L),TP(㎎/L),TOC(㎎/L),수소이온농도,페놀류(㎎/L),전기전도도(μS/㎝),총대장균군수(총대장균군수/100ml),카드뮴(㎎/L),시안(㎎/L),납(㎎/L),6가크롬(㎎/L),비소(㎎/L),수은(㎎/L),구리(㎎/L),아연(㎎/L),크롬(㎎/L),니켈(㎎/L),바륨(㎎/L),셀레늄(㎎/L),용존총질소(㎎/L),암모니아성 질소(㎎/L),질산성 질소(㎎/L),용존총인(㎎/L),인산염인(㎎/L),SS(㎎/L),헥사클로로벤젠 (㎍/L),분원성대장균군수,불소(㎎/L),색도(㎎/L),노말헥산추출물질(㎎/L),용해성망간(㎎/L),용해성철(㎎/L),음이온계면활성제(㎎/L),트리클로로에틸렌 (㎎/L),테트라클로로에틸렌(㎎/L),사염화탄소,1.2-디클로로에탄(㎎/L),디클로로메탄(㎎/L),벤젠(㎎/L),폴리크로리네이티트비페닐(㎎/L),유기인(㎎/L),안티몬 (㎎/L),클로로포름 (㎎/L),디에틸헥실프탈레이트 (㎎/L),1.4-다이옥세인 (㎎/L),투명도(m),유량(㎥/s),포름알데히드(㎎/L)
경안천10,2015-10-08,1회차,,19.8,10.4,2.6,5.1,79.5,3.326,0.048,4,8.5,,456,,,,,,,,,,,,,,3.2,0.062,1.943,0.012,0.001,18.7,,,,,,,,,,,,,,,,,,,,,,3.275,
경안천10,2015-10-15,2회차,,17.5,11.4,2.9,6.4,57.8,3.956,0.036,3.4,8.6,,461,,,,,,,,,,,,,,3.472,0.076,2.979,0.008,0.001,13.5,,,,,,,,,,,,,,,,,,,,,,3.142,
경안천10,2015-10-20,3회차,,19,11.8,1.9,5.6,53.5,3.696,0.03,3.6,8.5,,450,,,,,,,,,,,,,,3.682,0.048,2.672,0.01,0,20.5,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2015-10-30,4회차,,13.2,11.4,2.7,5.2,38.2,4.302,0.033,3,7.9,,461,,,,,,,,,,,,,,4.101,0.107,3.007,0.006,0.002,10.7,,,,,,,,,,,,,,,,,,,,,,3.671,
경안천10,2015-11-05,1회차,,12.7,10.9,0.9,4,6.4,4.586,0.028,2.5,8.3,,510,,,,,,,,,,,,,,4.566,0.228,3.832,0.01,0.004,13,,,,,,,,,,,,,,,,,,,,,,2.831,
경안천10,2015-11-13,2회차,,13,11.9,0.8,3.3,11.3,3.456,0.04,2.4,8.3,,401,,,,,,,,,,,,,,3.32,0.024,2.803,0.018,0.006,10.3,,,,,,,,,,,,,,,,,,,,,,4.432,
경안천10,2015-11-20,3회차,,11.8,12.9,0.9,3.2,4,4.184,0.042,4.3,8.4,,371,,,,,,,,,,,,,,4.09,0.269,3.272,0.024,0.014,5.8,,,,,,,,,,,,,,,,,,,,,,8.269,
경안천10,2015-11-27,4회차,,5.5,16.4,0.8,2.8,2.2,4.286,0.032,2.7,8.3,,364,,,,,,,,,,,,,,4.28,0.176,3.801,0.018,0.014,3.1,,,,,,,,,,,,,,,,,,,,,,10.244,
경안천10,2015-12-04,1회차,,4.1,12.5,1.6,3.3,3.2,4.824,0.042,2.7,8.2,,476,,,,,,,,,,,,,,4.736,0.302,3.983,0.024,0.016,4.7,,,,,,,,,,,,,,,,,,,,,,11.132,
경안천10,2015-12-11,2회차,,7.1,11.4,0.8,3.7,6.5,5.296,0.014,2.7,8,,437,,,,,,,,,,,,,,5.214,0.155,4.549,0.006,0.003,2.8,,,,,,,,,,,,,,,,,,,,,,7.824,
경안천10,2015-12-14,3회차,,5.7,11.6,1.4,3.3,6.4,5.226,0.025,2.7,8.8,,437,,,,,,,,,,,,,,5.106,0.249,4.746,0.015,0.007,4.2,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2015-12-21,4회차,,3.1,12.6,0.9,2.9,5.2,5.958,0.028,2.4,8.2,,464,,,,,,,,,,,,,,5.91,0.531,5.097,0.02,0.013,1.8,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2015-12-28,5회차,,3,13.5,1,3.2,2.6,5.796,0.018,2.7,8.6,,433,,,,,,,,,,,,,,5.787,0.345,2.478,0.009,0.005,1.4,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2016-01-05,1회차,,4.2,13.2,1.1,3.7,5.4,6.56,0.026,2.4,8.2,,493,,,,,,,,,,,,,,6.278,0.561,5.318,0.016,0.004,3,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2016-01-11,2회차,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2016-01-21,3회차,,0.3,15.3,1.1,4.2,3.6,8.096,0.032,3.5,8.6,,553,,,,,,,,,,,,,,8.078,1.41,3.117,0.016,0.015,2.7,,,,,,,,,,,,,,,,,,,,,,3.577,
경안천10,2016-01-25,4회차,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2016-02-01,1회차,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2016-02-11,2회차,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2016-02-18,3회차,,3.7,12.5,2.5,5.6,7.3,6.957,0.072,3.5,8.2,,425,,,,,,,,,,,,,,6.606,1.412,4.744,0.03,0.017,7.3,,,,,,,,,,,,,,,,,,,,,,5.672,
경안천10,2016-02-22,4회차,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2016-03-04,1회차,,7.3,11.8,1.9,3.8,11.8,7.554,0.042,3.8,7.9,,530,,,,,,,,,,,,,,7.515,1.526,5.118,0.015,0.004,5,,,,,,,,,,,,,,,,,,,,,,3.993,
경안천10,2016-03-11,2회차,,5.4,11.5,1.4,5.3,4.4,6.153,0.057,2.7,7.8,,344,,,,,,,,,,,,,,6.138,0.662,4.614,0.027,0.014,9,,,,,,,,,,,,,,,,,,,,,,9.547,
경안천10,2016-03-18,3회차,,10.4,11,2.5,4.7,11.9,6.59,0.065,3.5,8.1,,402,,,,,,,,,,,,,,6.245,0.933,4.614,0.02,0.01,11,,,,,,,,,,,,,,,,,,,,,,6.22,
경안천10,2016-03-24,4회차,,11.2,11.5,2.7,5.3,15.3,5.68,0.045,4.4,8.4,,420,,,,,,,,,,,,,,5.33,0.66,4.026,0.025,0.003,6.3,,,,,,,,,,,,,,,,,,,,,,4.794,
경안천10,2016-03-31,5회차,,13.3,11.9,3.1,5.9,19.4,5.67,0.042,5.1,8.1,,448,,,,,,,,,,,,,,5.604,0.764,4.128,0.015,0,7,,,,,,,,,,,,,,,,,,,,,,3.966,
경안천10,2016-04-07,1회차,,15.8,9.5,2.9,5.7,28.5,4.815,0.07,5.1,8,,460,,,,,,,,,,,,,,4.57,0.493,3.312,0.025,0.006,9.8,,,,,,,,,,,,,,,,,,,,,,6.293,
경안천10,2016-04-14,2회차,,17.1,12.6,5.3,8.6,62.6,5.05,0.09,6.7,9.2,,471,,,,,,,,,,,,,,4.705,0.351,2.936,0.025,0.003,13,,,,,,,,,,,,,,,,,,,,,,4.185,
경안천10,2016-04-21,3회차,,15.1,10.6,2.4,5,10.4,4.09,0.05,3.9,8,,321,,,,,,,,,,,,,,3.975,0.276,3.222,0.015,0.009,12,,,,,,,,,,,,,,,,,,,,,,15.652,
경안천10,2016-04-27,4회차,,18.2,9.8,2.2,5,11.8,4.155,0.05,4.3,8.5,,355,,,,,,,,,,,,,,3.74,0.203,3.149,0.025,0.002,9.5,,,,,,,,,,,,,,,,,,,,,,6.962,
경안천10,2016-05-04,1회차,,14.4,9.5,4.2,5.7,19.2,3.315,0.11,5.5,8,,238,,,,,,,,,,,,,,3.31,0.496,2.122,0.04,0.024,22.7,,,,,,,,,,,,,,,,,,,,,,13.08,
경안천10,2016-05-13,2회차,,20.2,8.9,1.4,4.3,5.3,3.465,0.06,3.8,8,,339,,,,,,,,,,,,,,3.285,0.1,2.653,0.03,0.015,8.7,,,,,,,,,,,,,,,,,,,,,,6.341,
경안천10,2016-05-19,3회차,,22.5,8.6,1.3,4,4.1,3.105,0.045,3.5,8,,263,,,,,,,,,,,,,,2.405,0.081,2.29,0.025,0.01,6.3,,,,,,,,,,,,,,,,,,,,,,7.328,
경안천10,2016-05-26,4회차,,20.7,8.9,1.4,4.3,4.4,3.19,0.085,4.1,7.9,,271,,,,,,,,,,,,,,2.965,0.136,2.653,0.015,0.012,8,,,,,,,,,,,,,,,,,,,,,,9.738,
경안천10,2016-06-03,1회차,,24.1,13.7,4.4,7.6,48.4,2.895,0.08,4.9,8.8,,365,,,,,,,,,,,,,,2.44,0.022,1.956,0.015,0.001,18.5,,,,,,,,,,,,,,,,,,,,,,3.08,
경안천10,2016-06-10,2회차,,25.1,12.6,4.2,8,51.3,2.74,0.16,6.5,8.6,,405,,,,,,,,,,,,,,2.475,0.004,2.031,0.1,0,18.5,,,,,,,,,,,,,,,,,,,,,,3.02,
경안천10,2016-06-16,3회차,,22.8,7.3,3.5,7.2,34.8,3.635,0.105,6.1,7.7,,414,,,,,,,,,,,,,,3.235,0.57,2.034,0.035,0.001,17.7,,,,,,,,,,,,,,,,,,,,,,6.904,
경안천10,2016-06-23,4회차,,25.8,8.9,3.4,8.1,98.6,2.645,0.07,5.8,8.2,,479,,,,,,,,,,,,,,2.375,0.075,1.752,0.02,0,14.7,,,,,,,,,,,,,,,,,,,,,,4.065,
경안천10,2016-06-30,5회차,,26.4,12.5,5.8,10.1,159.4,2.105,0.115,6.9,9,,443,,,,,,,,,,,,,,1.485,0.005,0.956,0.045,0,22.3,,,,,,,,,,,,,,,,,,,,,,2.435,
경안천10,2016-07-06,1회차,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2016-07-15,2회차,,25.7,9,1.3,4.9,31.8,3.32,0.035,3,7.7,,369,,,,,,,,,,,,,,3.13,0.04,2.727,0.01,0,6.7,,,,,,,,,,,,,,,,,,,,,,8.748,
경안천10,2016-07-20,3회차,,24.4,9.1,0.8,3.4,5.5,3.36,0.04,2.2,7.8,,294,,,,,,,,,,,,,,3.275,0.027,2.837,0.035,0.01,4,,,,,,,,,,,,,,,,,,,,,,13.972,
경안천10,2016-07-28,4회차,,26.4,9,1.9,5.3,31.8,2.856,0.045,2.1,7.6,,388,,,,,,,,,,,,,,2.516,0.002,2.286,0.012,0.001,6.5,,,,,,,,,,,,,,,,,,,,,,6.829,
경안천10,2016-08-03,1회차,,27.2,10.2,1.2,4.8,15.1,2.613,0.063,2.7,8.3,,339,,,,,,,,,,,,,,2.424,0.021,2.02,0.027,0.017,3.8,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2016-08-11,2회차,,29.6,10.4,3.2,5.8,86,2.865,0.07,3.9,8.2,,409,,,,,,,,,,,,,,2.575,0.025,1.571,0.02,0,14,,,,,,,,,,,,,,,,,,,,,,4.912,
경안천10,2016-08-19,3회차,,29.2,9.4,4,10.1,156.8,3.61,0.095,3.9,8.3,,433,,,,,,,,,,,,,,3.175,0.022,1.703,0.04,0.002,20.7,,,,,,,,,,,,,,,,,,,,,,3.65,
경안천10,2016-08-25,4회차,,28.3,8.7,5.8,11.2,240.5,3.055,0.115,3.5,7.9,,446,,,,,,,,,,,,,,2.36,0.045,1.655,0.025,0.007,22.7,,,,,,,,,,,,,,,,,,,,,,3.086,
경안천10,2016-08-31,5회차,,21.2,10.4,4.8,11.1,250.2,2.98,0.105,3.4,7.7,,387,,,,,,,,,,,,,,2.305,0.045,1.516,0.015,0,25,,,,,,,,,,,,,,,,,,,,,,7.073,
경안천10,2016-09-08,1회차,,24.7,9.9,3.5,7.5,111.6,2.82,0.075,3.3,8.2,,400,,,,,,,,,,,,,,2.7,0.041,1.991,0.015,0,14,,,,,,,,,,,,,,,,,,,,,,3.925,
경안천10,2016-09-23,2회차,,21.5,9.2,3.8,7.7,91.1,3.27,0.055,5.3,8.2,,408,,,,,,,,,,,,,,2.92,0.015,2.156,0.02,0,19.3,,,,,,,,,,,,,,,,,,,,,,3.839,
경안천10,2016-09-29,3회차,,20.6,7.3,1.5,6,43.3,4.09,0.04,5.5,7.9,,456,,,,,,,,,,,,,,4.08,0.046,2.998,0.01,0,7.6,,,,,,,,,,,,,,,,,,,,,,3.783,
경안천10,2016-10-05,1회차,,21.2,6.7,4.4,6.4,15.1,4.3,0.055,3.8,8,,443,,,,,,,,,,,,,,4.17,0.142,3.46,0.035,0.002,6.8,,,,,,,,,,,,,,,,,,,,,,3.496,
경안천10,2016-10-13,2회차,,16.8,11.4,1.2,4.2,7.7,4.515,0.02,3.6,7.8,,448,,,,,,,,,,,,,,4.37,0.034,3.777,0.005,0.001,4.4,,,,,,,,,,,,,,,,,,,,,,3.308,
경안천10,2016-10-20,3회차,,17.8,8.5,0.7,4,9.7,4.98,0.035,4.5,8.1,,482,,,,,,,,,,,,,,4.905,0.093,4.207,0.015,0,3.6,,,,,,,,,,,,,,,,,,,,,,2.65,
경안천10,2016-10-27,4회차,,14.1,10,1.2,4.4,9.4,3.28,0.07,4.3,7.7,,323,,,,,,,,,,,,,,3.23,0.203,2.356,0.055,0.017,7,,,,,,,,,,,,,,,,,,,,,,5.155,
경안천10,2016-11-03,1회차,,9,12.2,2.9,4.1,1.8,5.995,0.025,3.2,7.9,,587,,,,,,,,,,,,,,5.91,0.162,4.983,0.02,0.008,1.8,,,,,,,,,,,,,,,,,,,,,,3.939,
경안천10,2016-11-10,2회차,,8.4,12.5,0.8,6.6,2.7,5.6,0.035,3,8.1,,610,,,,,,,,,,,,,,5.555,0.105,4.85,0.03,0.005,1.4,,,,,,,,,,,,,,,,,,,,,,3.591,
경안천10,2016-11-17,3회차,,8.5,12.6,0.9,4.5,7.3,5.835,0.03,3.7,8.1,,521,,,,,,,,,,,,,,5.46,0.08,5.076,0.015,0.003,2.9,,,,,,,,,,,,,,,,,,,,,,3.084,
경안천10,2016-11-24,4회차,,5.5,13.3,1.1,5.1,8.1,5.75,0.03,3.9,7.9,,464,,,,,,,,,,,,,,5.505,0.027,4.838,0.02,0.003,2.4,,,,,,,,,,,,,,,,,,,,,,3.789,
경안천10,2016-11-30,5회차,,5.8,12.2,1,4.8,11.9,6.1,0.025,2.8,8.2,,540,,,,,,,,,,,,,,6,0.193,5.36,0.02,0.002,1.8,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2016-12-09,1회차,,3.7,13.9,0.8,5.1,5.5,7.38,0.03,4.1,8,,468,,,,,,,,,,,,,,7.265,0.553,6.026,0.02,0.004,2.4,,,,,,,,,,,,,,,,,,,,,,3.248,
경안천10,2016-12-13,2회차,,4.2,12.6,1.1,4.7,4.6,7.17,0.027,3.3,8.1,,539,,,,,,,,,,,,,,6.831,0.751,5.574,0.018,0.001,3.8,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2016-12-22,3회차,,8.4,11.5,5.1,7.8,20.6,5.505,0.205,5.8,7.8,,281,,,,,,,,,,,,,,5,1.014,3.256,0.105,0.043,24.3,,,,,,,,,,,,,,,,,,,,,,26.498,
경안천10,2016-12-26,4회차,,4.7,12.8,1.2,4.6,3.7,5.511,0.042,2.6,8.1,,342,,,,,,,,,,,,,,5.433,0.524,4.376,0.027,0.016,3.3,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2017-01-02,1회차,,3.6,13.8,0.8,4.9,2.3,7.035,0.03,2.5,8.7,,438,,,,,,,,,,,,,,7.026,1.112,5.572,0.021,0.005,1.2,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2017-01-09,2회차,,6.2,12.8,1.6,5.1,9.1,7.089,0.036,2.8,8.3,,434,,,,,,,,,,,,,,6.777,1.003,5.654,0.018,0.001,3.4,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2017-01-19,3회차,,2.2,16,1,4.8,3.2,8.03,0.035,3.7,7.8,,519,,,,,,,,,,,,,,8.005,1.11,6.7,0.025,0.002,1.8,,,,,,,,,,,,,,,,,,,,,,2.838,
경안천10,2017-01-24,4회차,,0.9,15.8,1.1,5.1,3.8,8.4,0.03,4.1,7.9,,534,,,,,,,,,,,,,,8.385,1.715,5.614,0.015,0.001,2.1,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2017-01-31,5회차,,2.2,16.6,1.1,5.1,6.3,8.555,0.035,3,7.9,,562,,,,,,,,,,,,,,8.525,2.196,5.75,0.01,0.002,3.5,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2017-02-06,1회차,,3.8,13.4,1.5,5.5,9.2,8.86,0.03,3.1,8,,557,,,,,,,,,,,,,,8.49,2.942,5.338,0.015,0,4.5,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2017-02-16,2회차,,4.5,15.5,2.1,5.6,9.7,8.355,0.05,3.4,7.8,,543,,,,,,,,,,,,,,8.34,2.635,5.49,0.025,0.003,5,,,,,,,,,,,,,,,,,,,,,,2.514,
경안천10,2017-02-20,3회차,,4,14.5,1.5,4.8,7.8,8.505,0.035,3.4,8,,525,,,,,,,,,,,,,,8.31,2.511,4.972,0.015,0.002,2.1,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2017-02-27,4회차,,6.8,15.2,2.3,4.9,16.4,8.349,0.03,3.7,8.1,,532,,,,,,,,,,,,,,8.241,2.311,5.252,0.018,0.002,5.1,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2017-03-09,1회차,,5.9,13.2,2,4.5,14.1,8.36,0.045,3.6,8,,511,,,,,,,,,,,,,,8.35,2.109,4.792,0.01,0.005,4.5,,,,,,,,,,,,,,,,,,,,,,3.455,
경안천10,2017-03-15,2회차,,10.1,14.3,3.4,5,29.7,8.56,0.05,3.8,8,,504,,,,,,,,,,,,,,8.515,1.636,5.07,0.02,0.001,10.6,,,,,,,,,,,,,,,,,,,,,,2.836,
경안천10,2017-03-23,3회차,,11,12.4,3.4,5.3,28.6,8.035,0.055,4.3,8.2,,493,,,,,,,,,,,,,,6.86,2.127,4.616,0.02,0.001,6.6,,,,,,,,,,,,,,,,,,,,,,1.913,
경안천10,2017-03-31,4회차,,12.4,12.4,4,8.2,36.6,7.315,0.135,4.3,8.1,,491,,,,,,,,,,,,,,6.875,1.414,4.378,0.025,0.001,23.3,,,,,,,,,,,,,,,,,,,,,,2.501,
경안천10,2017-04-06,1회차,,12.6,9.3,6.9,7.7,35.3,6.43,0.12,3.8,7.7,,386,,,,,,,,,,,,,,5.75,1.737,2.886,0.025,0,16.5,,,,,,,,,,,,,,,,,,,,,,15.924,
경안천10,2017-04-13,2회차,,15.4,11.6,5.2,8,75.8,4.98,0.07,4.5,8.5,,438,,,,,,,,,,,,,,4.85,0.152,3.788,0.015,0,10.4,,,,,,,,,,,,,,,,,,,,,,3.236,
경안천10,2017-04-21,3회차,,15.5,10.9,5,7.3,37.9,5.975,0.065,4.1,8,,511,,,,,,,,,,,,,,5.69,1.552,3.516,0.02,0.001,12.3,,,,,,,,,,,,,,,,,,,,,,2.986,
경안천10,2017-04-27,4회차,,18.6,10.3,3.5,6.7,38.9,4.39,0.065,3.9,8.2,,522,,,,,,,,,,,,,,4.17,0.299,3.55,0.025,0,11.3,,,,,,,,,,,,,,,,,,,,,,1.982,
경안천10,2017-05-02,1회차,,21,11.1,4.3,8.1,53,4.41,0.06,4.6,8.5,,536,,,,,,,,,,,,,,4.175,0.183,2.842,0.025,0.001,9.7,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2017-05-12,2회차,,19.9,10.2,4.1,7,39.8,3.61,0.055,4.3,8.2,,536,,,,,,,,,,,,,,2.97,0.133,2.428,0.015,0.001,8,,,,,,,,,,,,,,,,,,,,,,1.924,
경안천10,2017-05-18,3회차,,22.6,10.5,4.1,6.7,38.8,4.195,0.045,4.3,8.6,,532,,,,,,,,,,,,,,3.77,0.043,2.552,0.025,0.001,9.3,,,,,,,,,,,,,,,,,,,,,,1.785,
경안천10,2017-05-25,4회차,,24.2,9.6,2.5,6.4,20.4,2.9,0.05,4.6,8.2,,513,,,,,,,,,,,,,,2.675,0.034,1.986,0.01,0,7.3,,,,,,,,,,,,,,,,,,,,,,3.145,
경안천10,2017-05-29,5회차,,25,10.6,1.8,4.9,15.9,2.035,0.05,3.1,8.2,,527,,,,,,,,,,,,,,1.8,0.01,1.568,0.03,0.001,3,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2017-06-09,1회차,,22.7,10.1,1.9,6,14.1,2.895,0.035,3.7,8.4,,551,,,,,,,,,,,,,,2.81,0.027,2.232,0.015,0,4.2,,,,,,,,,,,,,,,,,,,,,,2.653,
경안천10,2017-06-15,2회차,,26,11.6,2.6,6.1,21.5,2.56,0.035,3.9,8.9,,539,,,,,,,,,,,,,,2.41,0.025,2.023,0.01,0,6.3,,,,,,,,,,,,,,,,,,,,,,1.836,
경안천10,2017-06-22,3회차,,27.3,10.7,3.3,8.5,33.8,2.335,0.047,4.7,8.8,,557,,,,,,,,,,,,,,2.065,0.025,1.644,0.02,0,9.8,,,,,,,,,,,,,,,,,,,,,,1.576,
경안천10,2017-06-29,4회차,,28.1,9.8,3.1,8.3,50,2.685,0.07,4.4,8.6,,413,,,,,,,,,,,,,,2.375,0.14,1.752,0.02,0.001,16.4,,,,,,,,,,,,,,,,,,,,,,2.444,
경안천10,2017-07-07,1회차,,25.9,7.2,2.6,6.5,8,4.385,0.23,3.8,7.7,,305,,,,,,,,,,,,,,3.64,0.396,3.07,0.06,0.051,56,,,,,,,,,,,,,,,,,,,,,,13.324,
경안천10,2017-07-14,2회차,,27.5,8.9,1,4.6,3.3,5.395,0.06,2.7,7.6,,343,,,,,,,,,,,,,,4.835,0.085,4.354,0.055,0.03,2.5,,,,,,,,,,,,,,,,,,,,,,20.773,
경안천10,2017-07-20,3회차,,25.8,9.3,0.8,4.5,2.9,4.915,0.06,3.9,7.7,,313,,,,,,,,,,,,,,4.88,0.058,4.048,0.04,0.03,8.2,,,,,,,,,,,,,,,,,,,,,,21.788,
경안천10,2017-07-27,4회차,,25.2,9.4,0.7,4.2,2.9,4.185,0.05,2.3,7.9,,280,,,,,,,,,,,,,,4.17,0.052,3.37,0.035,0.032,5.8,,,,,,,,,,,,,,,,,,,,,,24.266,
경안천10,2017-08-01,1회차,,23.4,8.7,1.2,4.7,6.1,3.78,0.115,2.6,8,,224,,,,,,,,,,,,,,3.76,0.047,2.759,0.06,0.045,17.1,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2017-08-10,2회차,,25.3,7.9,1.9,5.4,32.7,3.85,0.08,2.7,8.1,,371,,,,,,,,,,,,,,3.455,0.078,3.024,0.05,0.007,10.3,,,,,,,,,,,,,,,,,,,,,,20.157,
경안천10,2017-08-18,3회차,,24.9,9.4,1.3,5,6.2,3.82,0.105,2.3,8,,239,,,,,,,,,,,,,,3.505,0.081,2.784,0.05,0.041,15.6,,,,,,,,,,,,,,,,,,,,,,33.85,
경안천10,2017-08-24,4회차,,23.8,9.3,1.2,5.4,5.7,3.335,0.155,3.6,7.8,,193,,,,,,,,,,,,,,3.105,0.079,2.856,0.065,0.058,54.7,,,,,,,,,,,,,,,,,,,,,,116.633,
경안천10,2017-08-31,5회차,,20.6,11,1,3.9,2.1,4.431,0.072,1.9,8.1,,297,,,,,,,,,,,,,,4.317,0.097,3.678,0.042,0.035,8.3,,,,,,,,,,,,,,,,,,,,,,18.409,
경안천10,2017-09-07,1회차,,21.3,8.9,1.1,4.4,10.3,4.563,0.042,2.9,8,,369,,,,,,,,,,,,,,4.437,0.033,3.996,0.018,0.009,4.3,,,,,,,,,,,,,,,,,,,,,,10.892,
경안천10,2017-09-15,2회차,,23,8.9,1.4,4.1,10.2,4.37,0.035,2.5,8.1,,389,,,,,,,,,,,,,,4.005,0.016,3.608,0.015,0.005,4.2,,,,,,,,,,,,,,,,,,,,,,6.533,
경안천10,2017-09-21,3회차,,20.9,8.3,1.7,5.1,8.8,5.04,0.075,2.9,8,,341,,,,,,,,,,,,,,4.48,0.423,3.808,0.035,0.02,13.3,,,,,,,,,,,,,,,,,,,,,,8.08,
경안천10,2017-09-27,4회차,,23.6,8.9,1.3,4.5,15.2,4.24,0.05,2.9,8.2,,425,,,,,,,,,,,,,,4.15,0.019,3.64,0.025,0.008,5.9,,,,,,,,,,,,,,,,,,,,,,5.738,
경안천10,2017-10-13,1회차,,17.3,9.8,0.8,4.5,4.1,4.34,0.04,2.6,8,,395,,,,,,,,,,,,,,4.295,0.107,3.366,0.03,0.01,3.6,,,,,,,,,,,,,,,,,,,,,,5.9,
경안천10,2017-10-19,2회차,,17.2,10.2,0.9,3.6,2.6,5.4,0.035,2.7,8.2,,441,,,,,,,,,,,,,,5.36,0.032,3.63,0.03,0.012,2.3,,,,,,,,,,,,,,,,,,,,,,3.929,
경안천10,2017-10-26,3회차,,15.9,11.3,0.9,4,3.8,5.065,0.03,2.5,8.2,,468,,,,,,,,,,,,,,5.02,0.052,4.046,0.015,0.004,4.4,,,,,,,,,,,,,,,,,,,,,,3.744,
경안천10,2017-11-03,1회차,,14.9,10.1,1.1,4.3,6.8,5.6,0.03,2.6,8,,482,,,,,,,,,,,,,,5.57,0.075,4.134,0.015,0.003,3.6,,,,,,,,,,,,,,,,,,,,,,3.348,
경안천10,2017-11-09,2회차,,13.3,11.2,1.5,5.1,10.3,6.41,0.035,2.5,8.3,,486,,,,,,,,,,,,,,6.38,0.119,4.938,0.02,0.002,4.9,,,,,,,,,,,,,,,,,,,,,,3.037,
경안천10,2017-11-16,3회차,,7.9,12.8,1.4,5.3,10,7.23,0.045,2.6,8.4,,506,,,,,,,,,,,,,,6.77,0.149,5.18,0.03,0.004,3.3,,,,,,,,,,,,,,,,,,,,,,4.133,
경안천10,2017-11-23,4회차,,4.9,13.8,1.3,5,4.3,8.36,0.06,2.5,8.3,,544,,,,,,,,,,,,,,7.845,0.725,6.096,0.04,0.003,2.3,,,,,,,,,,,,,,,,,,,,,,3.849,
경안천10,2017-11-30,5회차,,6.6,13.8,1.2,4.9,15.3,6.57,0.035,2.4,8.3,,478,,,,,,,,,,,,,,6.44,0.441,5.266,0.02,0.006,2.3,,,,,,,,,,,,,,,,,,,,,,4.024,
경안천10,2017-12-08,1회차,,4.2,14.2,2.4,5.3,10.5,8.025,0.045,2.7,8.2,,529,,,,,,,,,,,,,,7.775,0.732,6.236,0.025,0.005,3.4,,,,,,,,,,,,,,,,,,,,,,3.252,
경안천10,2017-12-12,2회차,,1.3,16.5,1,4.3,1.5,8.05,0.03,2.5,8.2,,642,,,,,,,,,,,,,,8.02,0.755,6.166,0.02,0.007,1,,,,,,,,,,,,,,,,,,,,,,3.459,
경안천10,2017-12-19,3회차,,1,16.4,0.8,4.9,1.8,8.919,0.036,2.6,8.3,,611,,,,,,,,,,,,,,8.901,0.918,7.064,0.024,0.011,1.6,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2017-12-26,4회차,,2.4,13.7,1.6,5.4,3.4,6.714,0.081,3,8.4,,568,,,,,,,,,,,,,,6.657,1.233,4.81,0.048,0.03,3.9,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2018-01-02,1회차,,2.2,14.2,1.1,3.4,3.5,8.18,0.04,2.8,8.3,,548,,,,,,,,,,,,,,7.49,1.107,5.602,0.02,0.011,1.6,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2018-01-11,2회차,,1,16.2,0.7,5.3,7.9,8.88,0.055,2.9,8.1,,545,,,,,,,,,,,,,,8.39,1.351,6.054,0.03,0.011,2,,,,,,,,,,,,,,,,,,,,,,3.231,
