no,m_date,loc,temp,ph,ec,do,M73,toc,tn,tp,clola-a,g_rtwqi,rtwqi,rtwqi_n
1,2023-03-02 00:00:00,장계,5.1,6.9,190.0,12.3,1.0,1.9,2.015,0.015,2.8,우수,,
2,2023-03-02 01:00:00,장계,5.1,6.9,190.0,12.3,1.0,1.9,1.961,0.015,2.9,우수,,
3,2023-03-02 02:00:00,장계,5.1,6.9,190.0,12.3,1.0,1.9,2.011,0.013,2.9,우수,,
4,2023-03-02 03:00:00,장계,5.1,6.9,190.0,12.3,1.0,1.9,1.975,0.012,2.9,우수,,
5,2023-03-02 04:00:00,장계,5.0,6.9,190.0,12.3,1.1,1.9,2.033,0.011,3.0,우수,,
6,2023-03-02 05:00:00,장계,5.0,6.9,190.0,12.3,1.1,1.9,2.109,0.011,3.0,우수,,
7,2023-03-02 06:00:00,장계,4.9,6.9,190.0,12.3,1.0,1.9,2.067,0.011,2.9,우수,,
8,2023-03-02 07:00:00,장계,5.0,6.9,190.0,12.3,1.0,1.9,2.077,0.01,2.9,우수,,
9,2023-03-02 08:00:00,장계,4.9,6.9,190.0,12.3,1.1,1.9,1.952,0.011,2.8,우수,,
10,2023-03-02 09:00:00,장계,5.0,6.9,190.0,12.3,1.0,1.9,1.963,0.013,2.4,우수,,
11,2023-03-02 10:00:00,장계,5.2,6.9,190.0,12.3,1.0,1.9,1.998,0.014,2.2,우수,,
12,2023-03-02 11:00:00,장계,,,,,,,,,,,,
13,2023-03-02 12:00:00,장계,5.5,6.9,190.0,12.3,1.1,1.9,1.975,0.012,1.9,우수,100.0,100.0
14,2023-03-02 13:00:00,장계,5.6,6.9,190.0,12.4,1.1,1.9,1.978,0.013,1.9,우수,100.0,100.0
15,2023-03-02 14:00:00,장계,5.8,6.9,190.0,12.4,1.2,1.9,2.088,0.015,1.6,우수,100.0,100.0
16,2023-03-02 15:00:00,장계,5.8,6.9,190.0,12.4,1.2,1.9,2.077,0.015,1.8,우수,100.0,100.0
17,2023-03-02 16:00:00,장계,5.8,6.9,190.0,12.4,1.2,,,,2.1,우수,100.0,100.0
18,2023-03-02 17:00:00,장계,5.7,6.9,190.0,12.4,1.1,,,,2.5,우수,100.0,100.0
19,2023-03-02 18:00:00,장계,5.5,6.9,190.0,12.4,1.1,,2.09,0.016,3.0,우수,100.0,100.0
20,2023-03-02 19:00:00,장계,5.4,6.9,190.0,12.3,1.1,1.9,1.999,0.016,3.0,우수,100.0,100.0
21,2023-03-02 20:00:00,장계,5.4,6.9,190.0,12.3,1.1,1.9,2.116,0.014,3.0,우수,100.0,100.0
22,2023-03-02 21:00:00,장계,5.4,6.9,190.0,12.3,1.0,1.9,2.147,0.014,2.9,우수,100.0,100.0
23,2023-03-02 22:00:00,장계,5.3,6.9,190.0,12.3,1.1,1.9,2.133,0.015,3.1,우수,100.0,100.0
24,2023-03-02 23:00:00,장계,5.3,6.9,190.0,12.3,1.1,1.9,2.076,0.015,3.1,우수,100.0,100.0
25,2023-03-03 00:00:00,장계,5.3,6.9,190.0,12.3,1.1,1.9,2.041,0.015,3.1,우수,100.0,100.0
26,2023-03-03 01:00:00,장계,5.3,6.9,190.0,12.3,1.1,1.9,2.093,0.013,3.1,우수,100.0,100.0
27,2023-03-03 02:00:00,장계,5.2,6.9,190.0,12.3,1.1,1.9,2.049,0.011,3.1,우수,100.0,100.0
28,2023-03-03 03:00:00,장계,5.2,6.9,190.0,12.3,1.1,1.9,2.0780000000000003,0.013,3.1,우수,100.0,100.0
29,2023-03-03 04:00:00,장계,5.1,6.9,190.0,12.3,1.1,1.9,2.032,0.014,3.1,우수,100.0,100.0
30,2023-03-03 05:00:00,장계,5.1,6.9,190.0,12.2,1.1,1.9,2.09,0.014,3.1,우수,100.0,100.0
31,2023-03-03 06:00:00,장계,5.0,6.8,190.0,12.2,1.1,1.9,2.057,0.015,3.2,우수,100.0,100.0
32,2023-03-03 07:00:00,장계,5.0,6.8,190.0,12.2,1.1,1.8,2.067,0.015,3.0,우수,100.0,100.0
33,2023-03-03 08:00:00,장계,5.0,6.9,190.0,12.2,1.1,1.9,2.064,0.014,2.8,우수,100.0,100.0
34,2023-03-03 09:00:00,장계,5.1,6.9,190.0,12.3,1.1,1.9,1.992,0.015,2.7,우수,100.0,100.0
35,2023-03-03 10:00:00,장계,5.4,6.9,190.0,12.3,1.0,1.9,2.175,0.015,2.2,우수,100.0,100.0
36,2023-03-03 11:00:00,장계,5.9,6.9,190.0,12.3,1.1,1.9,2.117,0.015,1.3,우수,100.0,100.0
37,2023-03-03 12:00:00,장계,6.1,6.9,190.0,12.3,1.1,1.9,2.108,0.013,1.6,우수,100.0,100.0
38,2023-03-03 13:00:00,장계,5.9,6.9,190.0,12.4,1.1,1.9,2.0380000000000003,0.011,1.9,우수,100.0,100.0
39,2023-03-03 14:00:00,장계,6.0,6.9,190.0,12.4,1.3,1.9,2.136,0.011,1.7,우수,100.0,100.0
40,2023-03-03 15:00:00,장계,6.0,6.9,190.0,12.4,1.2,1.9,2.079,0.011,2.0,우수,100.0,100.0
41,2023-03-03 16:00:00,장계,6.1,6.9,190.0,12.4,1.1,1.9,1.994,0.011,2.2,우수,100.0,100.0
42,2023-03-03 17:00:00,장계,6.0,6.9,190.0,12.4,1.2,2.0,2.009,0.013,2.5,우수,100.0,100.0
43,2023-03-03 18:00:00,장계,5.9,6.9,190.0,12.4,1.2,1.9,2.055,0.013,2.9,우수,100.0,100.0
44,2023-03-03 19:00:00,장계,5.8,6.9,190.0,12.4,1.2,1.9,2.025,0.012,2.8,우수,100.0,100.0
45,2023-03-03 20:00:00,장계,6.0,6.9,190.0,12.3,1.0,1.9,1.985,0.014,2.4,우수,100.0,100.0
46,2023-03-03 21:00:00,장계,6.1,6.9,190.0,12.3,1.0,1.9,2.053,0.014,2.4,우수,100.0,100.0
47,2023-03-03 22:00:00,장계,5.9,6.9,190.0,12.3,1.0,1.9,2.162,0.015,2.5,우수,100.0,100.0
48,2023-03-03 23:00:00,장계,5.7,6.8,190.0,12.3,1.1,2.0,2.104,0.015,2.7,우수,100.0,100.0
49,2023-03-04 00:00:00,장계,5.7,6.9,190.0,12.2,1.1,1.9,2.06,0.016,2.7,우수,100.0,100.0
50,2023-03-04 01:00:00,장계,5.6,6.8,190.0,12.2,1.1,1.9,2.071,0.017,2.8,우수,100.0,100.0
51,2023-03-04 02:00:00,장계,5.5,6.9,190.0,12.2,1.0,1.9,2.168,0.017,2.9,우수,100.0,100.0
52,2023-03-04 03:00:00,장계,5.4,6.9,190.0,12.2,1.0,1.9,2.155,0.016,3.1,우수,100.0,100.0
53,2023-03-04 04:00:00,장계,5.4,6.8,190.0,12.2,1.0,1.9,2.117,0.015,3.1,우수,100.0,100.0
54,2023-03-04 05:00:00,장계,5.4,6.8,190.0,12.2,1.0,2.0,2.084,0.016,3.1,우수,100.0,100.0
55,2023-03-04 06:00:00,장계,5.4,6.8,190.0,12.2,1.0,1.9,2.016,0.016,3.2,우수,100.0,100.0
56,2023-03-04 07:00:00,장계,5.3,6.8,190.0,12.2,1.0,1.9,1.958,0.015,3.2,우수,100.0,100.0
57,2023-03-04 08:00:00,장계,5.4,6.8,190.0,12.2,1.1,1.9,2.13,0.013,3.4,우수,100.0,100.0
58,2023-03-04 09:00:00,장계,5.5,6.9,190.0,12.2,1.1,1.9,2.0,0.013,3.2,우수,100.0,100.0
59,2023-03-04 10:00:00,장계,5.5,6.9,190.0,12.3,1.0,1.9,2.0580000000000003,0.015,2.7,우수,100.0,100.0
60,2023-03-04 11:00:00,장계,5.7,6.9,190.0,12.3,1.0,1.9,2.11,0.015,2.1,우수,100.0,100.0
61,2023-03-04 12:00:00,장계,6.0,6.9,189.0,12.3,1.1,1.9,2.037,0.014,1.8,우수,100.0,100.0
62,2023-03-04 13:00:00,장계,6.3,6.9,189.0,12.3,1.0,2.1,2.065,0.014,1.8,우수,100.0,100.0
63,2023-03-04 14:00:00,장계,6.4,6.9,189.0,12.3,1.0,2.0,2.142,0.013,1.6,우수,100.0,100.0
64,2023-03-04 15:00:00,장계,6.4,6.9,189.0,12.3,0.9,1.9,2.274,0.014,1.5,우수,100.0,100.0
65,2023-03-04 16:00:00,장계,6.6,6.9,190.0,12.3,1.0,2.0,2.204,0.016,1.8,우수,100.0,100.0
66,2023-03-04 17:00:00,장계,6.8,6.9,190.0,12.5,1.4,2.0,2.115,0.016,2.4,우수,100.0,100.0
67,2023-03-04 18:00:00,장계,6.4,6.9,190.0,12.5,1.2,2.0,2.11,0.015,2.6,우수,100.0,100.0
68,2023-03-04 19:00:00,장계,6.3,6.9,190.0,12.4,1.2,2.0,2.21,0.015,2.6,우수,100.0,100.0
69,2023-03-04 20:00:00,장계,6.4,6.8,190.0,12.4,1.3,2.0,2.0980000000000003,0.016,2.7,우수,100.0,100.0
70,2023-03-04 21:00:00,장계,6.2,6.9,190.0,12.4,1.2,2.0,2.112,0.016,2.6,우수,100.0,100.0
71,2023-03-04 22:00:00,장계,6.0,6.9,190.0,12.4,1.2,2.0,2.024,0.016,2.7,우수,100.0,100.0
72,2023-03-04 23:00:00,장계,5.9,6.9,190.0,12.3,1.1,1.9,2.076,0.015,2.8,우수,100.0,100.0
73,2023-03-05 00:00:00,장계,5.8,6.9,190.0,12.3,1.0,1.9,2.051,0.013,3.0,우수,100.0,100.0
74,2023-03-05 01:00:00,장계,5.8,6.9,189.0,12.3,1.0,1.9,2.106,0.011,3.1,우수,100.0,100.0
75,2023-03-05 02:00:00,장계,5.7,6.9,189.0,12.3,1.0,1.9,2.07,0.009,3.2,우수,100.0,100.0
76,2023-03-05 03:00:00,장계,5.6,6.8,189.0,12.2,1.0,1.9,2.1,0.008,3.1,우수,100.0,100.0
77,2023-03-05 04:00:00,장계,5.7,6.9,189.0,12.2,1.1,1.9,2.072,0.008,3.2,우수,100.0,100.0
78,2023-03-05 05:00:00,장계,5.7,6.8,189.0,12.2,1.0,1.9,2.059,0.007,3.2,우수,100.0,100.0
79,2023-03-05 06:00:00,장계,5.6,6.9,189.0,12.2,1.0,1.9,2.115,0.006,3.2,우수,100.0,100.0
80,2023-03-05 07:00:00,장계,5.6,6.9,189.0,12.2,1.2,1.9,2.067,0.009,3.5,우수,100.0,100.0
81,2023-03-05 08:00:00,장계,5.7,6.9,189.0,12.2,1.0,1.9,2.156,0.012,3.1,우수,100.0,100.0
82,2023-03-05 09:00:00,장계,5.7,6.9,189.0,12.2,1.0,2.0,2.0780000000000003,0.013,3.0,우수,100.0,100.0
83,2023-03-05 10:00:00,장계,6.0,6.9,189.0,12.3,1.0,1.9,2.056,0.012,2.3,우수,100.0,100.0
84,2023-03-05 11:00:00,장계,6.6,6.9,189.0,12.2,1.0,1.9,1.989,0.009,1.6,우수,100.0,100.0
85,2023-03-05 12:00:00,장계,7.0,6.9,188.0,12.3,1.0,1.9,2.021,0.009,1.4,우수,100.0,100.0
86,2023-03-05 13:00:00,장계,7.2,6.9,188.0,12.3,1.0,1.9,2.115,0.011,1.5,우수,100.0,100.0
87,2023-03-05 14:00:00,장계,7.8,6.9,188.0,12.2,1.0,1.9,2.08,0.012,1.0,우수,100.0,100.0
88,2023-03-05 15:00:00,장계,7.6,6.9,188.0,12.2,1.0,2.0,2.252,0.013,0.9,우수,100.0,100.0
89,2023-03-05 16:00:00,장계,7.5,6.9,188.0,12.3,1.2,2.0,2.162,0.014,1.4,우수,100.0,100.0
90,2023-03-05 17:00:00,장계,7.6,6.9,189.0,12.4,1.5,2.0,2.003,0.015,2.2,우수,100.0,100.0
91,2023-03-05 18:00:00,장계,7.2,6.9,189.0,12.4,1.1,1.9,1.975,0.015,2.4,우수,100.0,100.0
92,2023-03-05 19:00:00,장계,7.2,6.9,189.0,12.3,1.2,2.0,1.968,0.015,2.5,우수,100.0,100.0
93,2023-03-05 20:00:00,장계,7.8,6.9,188.0,12.1,1.0,1.9,1.99,0.017,2.5,우수,100.0,100.0
94,2023-03-05 21:00:00,장계,7.3,6.9,188.0,12.2,1.1,2.0,2.005,0.018,2.5,우수,100.0,100.0
95,2023-03-05 22:00:00,장계,7.1,6.9,188.0,12.2,1.1,1.9,2.048,0.018,2.7,우수,100.0,100.0
96,2023-03-05 23:00:00,장계,7.1,6.9,188.0,12.2,1.0,2.0,2.123,0.018,2.8,우수,100.0,100.0
97,2023-03-06 00:00:00,장계,6.9,6.9,188.0,12.2,1.0,2.0,2.043,0.018,2.9,우수,100.0,100.0
98,2023-03-06 01:00:00,장계,6.7,6.9,188.0,12.2,1.0,1.9,1.981,0.018,3.1,우수,100.0,100.0
99,2023-03-06 02:00:00,장계,6.6,6.9,188.0,12.2,1.0,1.9,2.016,0.018,3.1,우수,100.0,100.0
100,2023-03-06 03:00:00,장계,6.6,6.9,187.0,12.1,1.0,2.0,2.121,0.018,3.1,우수,100.0,100.0
101,2023-03-06 04:00:00,장계,6.5,6.9,187.0,12.1,1.1,1.9,2.024,0.018,3.4,우수,100.0,100.0
102,2023-03-06 05:00:00,장계,6.4,6.9,187.0,12.1,1.1,1.9,2.04,0.018,3.4,우수,100.0,100.0
103,2023-03-06 06:00:00,장계,6.3,6.9,187.0,12.1,1.1,2.0,2.076,0.017,3.3,우수,100.0,100.0
104,2023-03-06 07:00:00,장계,6.3,6.9,187.0,12.1,1.1,1.9,2.037,0.018,3.2,우수,100.0,100.0
105,2023-03-06 08:00:00,장계,6.2,6.9,187.0,12.1,1.1,2.0,2.03,0.018,3.1,우수,100.0,100.0
106,2023-03-06 09:00:00,장계,6.4,6.9,187.0,12.2,1.2,2.0,2.041,0.02,3.0,우수,100.0,100.0
107,2023-03-06 10:00:00,장계,6.7,6.9,187.0,12.2,1.1,2.0,2.146,0.025,2.3,우수,100.0,100.0
108,2023-03-06 11:00:00,장계,,,,,,,2.085,0.027,2.9,,100.0,100.0
109,2023-03-06 12:00:00,장계,,,,,,,,,4.8,,,
110,2023-03-06 13:00:00,장계,,,,,,,,,4.8,,,
111,2023-03-06 14:00:00,장계,,,,,,,,,4.7,,,
112,2023-03-06 15:00:00,장계,,,,,,,,,5.1,,,
113,2023-03-06 16:00:00,장계,,,,,,,,,,,,
114,2023-03-06 17:00:00,장계,,,,,,,,,,,,
115,2023-03-06 18:00:00,장계,,,,,,,,,,,,
116,2023-03-06 19:00:00,장계,,,,,,,2.059,0.013,,,100.0,100.0
117,2023-03-06 20:00:00,장계,7.0,6.8,,,1.6,1.9,2.082,0.011,,우수,100.0,100.0
118,2023-03-06 21:00:00,장계,7.1,6.8,,,1.7,2.0,2.135,0.008,,우수,100.0,100.0
119,2023-03-06 22:00:00,장계,6.8,6.8,,,1.3,2.0,1.976,0.008,,우수,100.0,100.0
120,2023-03-06 23:00:00,장계,6.7,6.8,,,1.3,2.1,1.927,0.008,,우수,100.0,100.0
121,2023-03-07 00:00:00,장계,6.6,6.8,,,1.3,1.9,1.983,0.008,,우수,100.0,100.0
122,2023-03-07 01:00:00,장계,6.5,6.8,,,1.2,1.9,2.032,0.012,,우수,100.0,100.0
123,2023-03-07 02:00:00,장계,6.4,6.8,,,1.3,1.9,1.961,0.011,,우수,100.0,100.0
124,2023-03-07 03:00:00,장계,6.4,6.8,,,1.3,2.0,2.0380000000000003,0.009,,우수,100.0,100.0
125,2023-03-07 04:00:00,장계,6.3,6.8,,,1.2,1.9,1.977,0.009,,우수,100.0,100.0
126,2023-03-07 05:00:00,장계,6.3,6.8,,,1.2,1.9,1.893,0.01,,우수,100.0,100.0
127,2023-03-07 06:00:00,장계,6.3,6.8,,,1.2,2.1,2.068,0.011,,우수,100.0,100.0
128,2023-03-07 07:00:00,장계,6.3,6.9,,,1.2,2.0,2.055,0.009,,우수,100.0,100.0
129,2023-03-07 08:00:00,장계,6.4,6.9,,,1.2,1.9,2.043,0.011,,우수,100.0,100.0
130,2023-03-07 09:00:00,장계,6.5,6.9,199.0,,1.4,2.0,1.982,0.014,,우수,100.0,100.0
131,2023-03-07 10:00:00,장계,6.8,6.9,199.0,,1.2,2.0,2.0,0.01,,우수,100.0,100.0
132,2023-03-07 11:00:00,장계,7.2,6.9,199.0,,1.3,1.9,2.0340000000000003,0.007,,우수,100.0,100.0
133,2023-03-07 12:00:00,장계,7.5,6.9,199.0,,1.3,2.0,1.938,0.004,,우수,100.0,100.0
134,2023-03-07 13:00:00,장계,7.6,6.9,199.0,,1.4,2.0,2.09,0.004,,우수,100.0,100.0
135,2023-03-07 14:00:00,장계,,,,,,,2.182,0.005,,,100.0,100.0
136,2023-03-07 15:00:00,장계,7.4,6.7,197.0,12.7,1.3,,,,,우수,100.0,100.0
137,2023-03-07 16:00:00,장계,7.5,6.8,197.0,12.7,1.7,,,,,우수,100.0,100.0
138,2023-03-07 17:00:00,장계,7.3,6.8,198.0,12.6,1.3,,,,,우수,100.0,100.0
139,2023-03-07 18:00:00,장계,7.1,6.8,198.0,12.5,1.4,,1.994,0.203,,우수,92.71,92.71
140,2023-03-07 19:00:00,장계,7.4,6.9,196.0,12.5,1.5,2.0,2.087,0.2,,우수,92.42,92.42
141,2023-03-07 20:00:00,장계,7.6,6.9,195.0,12.5,1.4,2.0,2.156,,,우수,92.43,92.43
142,2023-03-07 21:00:00,장계,7.7,6.8,196.0,12.4,1.8,2.0,2.089,,,우수,92.43,92.43
143,2023-03-07 22:00:00,장계,7.5,6.8,196.0,12.4,1.8,2.1,1.969,0.017,,우수,92.43,92.43
144,2023-03-07 23:00:00,장계,7.3,6.9,196.0,12.4,1.4,2.0,1.958,0.014,,우수,92.44,92.44
145,2023-03-08 00:00:00,장계,7.2,6.9,196.0,12.4,1.4,2.0,1.986,0.01,,우수,92.44,92.44
146,2023-03-08 01:00:00,장계,7.0,6.9,196.0,12.4,1.4,2.0,2.07,0.009,,우수,92.44,92.44
147,2023-03-08 02:00:00,장계,7.0,6.9,196.0,12.4,1.4,2.0,1.978,0.008,,우수,92.57,92.57
148,2023-03-08 03:00:00,장계,7.1,6.9,195.0,12.4,1.3,2.1,2.096,0.009,,우수,92.58,92.58
149,2023-03-08 04:00:00,장계,6.9,6.9,196.0,12.3,1.4,2.0,2.104,0.013,,우수,92.58,92.58
150,2023-03-08 05:00:00,장계,6.8,6.9,196.0,12.4,1.4,1.9,1.929,0.014,,우수,92.59,92.59
151,2023-03-08 06:00:00,장계,6.7,6.9,196.0,12.4,1.4,2.0,2.0,0.015,,우수,92.73,92.73
152,2023-03-08 07:00:00,장계,6.7,6.9,196.0,12.4,1.4,2.0,2.074,0.014,,우수,100.0,100.0
153,2023-03-08 08:00:00,장계,6.7,6.9,196.0,12.4,1.5,2.0,2.036,0.012,,우수,100.0,100.0
154,2023-03-08 09:00:00,장계,6.9,6.9,196.0,12.4,1.6,2.0,1.965,0.012,,우수,100.0,100.0
155,2023-03-08 10:00:00,장계,7.2,7.0,196.0,12.4,1.4,2.0,1.977,0.009,,우수,100.0,100.0
156,2023-03-08 11:00:00,장계,7.5,7.0,196.0,12.5,1.5,2.0,1.947,0.009,,우수,100.0,100.0
157,2023-03-08 12:00:00,장계,7.7,6.9,196.0,12.5,1.4,2.0,2.181,0.012,,우수,100.0,100.0
158,2023-03-08 13:00:00,장계,8.1,7.0,196.0,12.5,1.4,2.1,2.092,0.012,,우수,100.0,100.0
159,2023-03-08 14:00:00,장계,8.5,7.0,196.0,12.4,1.6,2.1,2.023,0.013,,우수,100.0,100.0
160,2023-03-08 15:00:00,장계,8.2,7.0,196.0,12.5,1.7,2.1,1.965,0.012,,우수,100.0,100.0
161,2023-03-08 16:00:00,장계,8.4,6.9,197.0,12.5,1.7,2.1,1.991,0.027,,우수,100.0,100.0
162,2023-03-08 17:00:00,장계,8.6,6.9,197.0,12.5,1.7,2.1,2.082,0.009,,우수,100.0,100.0
163,2023-03-08 18:00:00,장계,8.3,6.9,197.0,12.5,1.7,2.0,2.114,0.013,,우수,100.0,100.0
164,2023-03-08 19:00:00,장계,8.0,6.9,197.0,12.4,1.6,2.0,2.088,0.061,,우수,100.0,100.0
165,2023-03-08 20:00:00,장계,7.7,6.9,197.0,12.4,1.5,2.1,2.07,0.06,,우수,100.0,100.0
166,2023-03-08 21:00:00,장계,8.0,6.9,197.0,12.4,1.9,2.0,2.103,0.014,,우수,100.0,100.0
167,2023-03-08 22:00:00,장계,7.6,6.9,197.0,12.4,1.5,2.0,2.043,0.013,,우수,100.0,100.0
168,2023-03-08 23:00:00,장계,7.5,6.9,197.0,12.4,1.4,2.1,1.918,0.012,,우수,100.0,100.0
169,2023-03-09 00:00:00,장계,7.5,6.9,197.0,12.4,1.5,2.0,2.016,0.011,,우수,100.0,100.0
170,2023-03-09 01:00:00,장계,7.5,6.9,196.0,12.3,1.4,2.0,2.055,0.01,,우수,100.0,100.0
171,2023-03-09 02:00:00,장계,7.4,6.9,197.0,12.4,1.3,2.0,2.004,0.011,,우수,100.0,100.0
172,2023-03-09 03:00:00,장계,7.3,6.9,197.0,12.3,1.4,2.0,2.042,0.012,,우수,100.0,100.0
173,2023-03-09 04:00:00,장계,7.3,6.9,197.0,12.3,1.4,2.0,2.184,0.073,,우수,100.0,100.0
174,2023-03-09 05:00:00,장계,7.3,6.9,197.0,12.3,1.3,2.1,2.036,0.018,,우수,100.0,100.0
175,2023-03-09 06:00:00,장계,7.2,6.9,196.0,12.3,1.2,2.1,2.047,0.039,,우수,100.0,100.0
176,2023-03-09 07:00:00,장계,7.2,6.9,196.0,12.3,1.2,2.1,2.099,0.033,,우수,100.0,100.0
177,2023-03-09 08:00:00,장계,7.4,6.9,196.0,12.3,1.6,2.1,2.001,0.049,,우수,100.0,100.0
178,2023-03-09 09:00:00,장계,7.6,7.0,196.0,12.3,1.2,2.0,2.016,0.014,,우수,100.0,100.0
179,2023-03-09 10:00:00,장계,8.0,7.0,196.0,12.4,1.2,2.0,2.072,0.013,,우수,100.0,100.0
180,2023-03-09 11:00:00,장계,8.1,7.0,197.0,12.4,1.4,2.1,2.152,0.016,,우수,100.0,100.0
181,2023-03-09 12:00:00,장계,,,,,,,2.173,ND,,,100.0,100.0
182,2023-03-09 13:00:00,장계,,,,,,,2.745,,,,100.0,100.0
183,2023-03-09 14:00:00,장계,,,,,,,2.5,,,,100.0,100.0
184,2023-03-09 15:00:00,장계,,,,,,,2.205,,,,100.0,100.0
185,2023-03-09 16:00:00,장계,9.2,7.3,194.0,12.9,2.3,,,,,우수,100.0,100.0
186,2023-03-09 17:00:00,장계,9.0,7.4,193.0,12.9,1.8,,,,,우수,100.0,100.0
187,2023-03-09 18:00:00,장계,8.8,7.4,193.0,12.9,1.7,,,,,우수,100.0,100.0
188,2023-03-09 19:00:00,장계,8.7,7.4,194.0,12.8,1.5,,,,,우수,100.0,100.0
189,2023-03-09 20:00:00,장계,9.1,7.4,196.0,12.7,1.7,,,,,우수,100.0,100.0
190,2023-03-09 21:00:00,장계,8.9,7.3,193.0,12.8,2.0,,,,,우수,100.0,100.0
191,2023-03-09 22:00:00,장계,8.5,7.4,193.0,12.8,1.7,,,,,우수,100.0,100.0
192,2023-03-09 23:00:00,장계,8.7,7.4,195.0,12.6,1.7,,,,,우수,100.0,100.0
193,2023-03-10 00:00:00,장계,8.8,7.4,195.0,12.5,1.7,,,,,우수,100.0,100.0
194,2023-03-10 01:00:00,장계,8.6,7.4,194.0,12.6,1.6,,,,,우수,100.0,100.0
195,2023-03-10 02:00:00,장계,8.5,7.4,194.0,12.6,1.4,,,,,우수,100.0,100.0
196,2023-03-10 03:00:00,장계,8.4,7.4,194.0,12.6,1.4,,,,,우수,100.0,100.0
197,2023-03-10 04:00:00,장계,8.6,7.4,194.0,12.5,1.4,,,,,우수,100.0,100.0
198,2023-03-10 05:00:00,장계,8.6,7.4,194.0,12.5,1.4,,,,,우수,100.0,100.0
199,2023-03-10 06:00:00,장계,8.4,7.4,194.0,12.5,1.4,,,,,우수,100.0,100.0
200,2023-03-10 07:00:00,장계,8.0,7.4,194.0,12.6,1.5,,,,,우수,100.0,100.0
201,2023-03-10 08:00:00,장계,8.0,7.4,194.0,12.7,1.8,,,,,우수,100.0,100.0
202,2023-03-10 09:00:00,장계,8.2,7.4,194.0,12.7,1.5,,,,,우수,100.0,100.0
203,2023-03-10 10:00:00,장계,8.6,7.4,195.0,12.7,1.5,,,,,우수,100.0,100.0
204,2023-03-10 11:00:00,장계,8.9,7.4,195.0,12.7,1.5,,,,,우수,100.0,100.0
205,2023-03-10 12:00:00,장계,9.5,7.4,195.0,12.7,1.5,,,,,우수,100.0,100.0
206,2023-03-10 13:00:00,장계,,,,,,,,,,,,
207,2023-03-10 14:00:00,장계,,,,,,,1.829,,,,100.0,100.0
208,2023-03-10 15:00:00,장계,,,,,,,1.846,,,,100.0,100.0
209,2023-03-10 16:00:00,장계,,,,,,,1.865,,,,100.0,100.0
210,2023-03-10 17:00:00,장계,,,,,,,1.849,,,,100.0,100.0
211,2023-03-10 18:00:00,장계,,,,,,,1.835,,4.1,,100.0,100.0
212,2023-03-10 19:00:00,장계,,,,,,,1.873,,4.2,,100.0,100.0
213,2023-03-10 20:00:00,장계,,,,,,,1.833,,4.0,,100.0,100.0
214,2023-03-10 21:00:00,장계,,,,,,,1.861,,4.0,,100.0,100.0
215,2023-03-10 22:00:00,장계,,,,,,,1.823,,4.2,,100.0,100.0
216,2023-03-10 23:00:00,장계,,,,,,,1.943,,4.6,,100.0,100.0
217,2023-03-11 00:00:00,장계,,,,,,,1.847,,4.5,,,
218,2023-03-11 01:00:00,장계,,,,,,,1.897,,4.5,,,
219,2023-03-11 02:00:00,장계,,,,,,,1.935,,4.7,,,
220,2023-03-11 03:00:00,장계,,,,,,,1.851,,4.7,,,
221,2023-03-11 04:00:00,장계,,,,,,,1.805,,5.0,,,
222,2023-03-11 05:00:00,장계,,,,,,,1.854,,5.1,,,
223,2023-03-11 06:00:00,장계,,,,,,,1.786,,5.1,,,
224,2023-03-11 07:00:00,장계,,,,,,,1.808,,5.3,,,
225,2023-03-11 08:00:00,장계,,,,,,,1.803,,5.6,,,
226,2023-03-11 09:00:00,장계,,,,,,,1.821,,4.7,,,
227,2023-03-11 10:00:00,장계,,,,,,,1.807,,4.2,,,
228,2023-03-11 11:00:00,장계,,,,,,,1.886,,3.8,,,
229,2023-03-11 12:00:00,장계,,,,,,,1.811,,3.5,,,
230,2023-03-11 13:00:00,장계,,,,,,,1.887,,4.1,,,
231,2023-03-11 14:00:00,장계,,,,,,,1.798,,3.4,,,
232,2023-03-11 15:00:00,장계,,,,,,,1.837,,3.9,,,
233,2023-03-11 16:00:00,장계,,,,,,,1.8,,4.4,,,
234,2023-03-11 17:00:00,장계,,,,,,,1.976,,5.1,,,
235,2023-03-11 18:00:00,장계,,,,,,,1.7719999999999998,,5.0,,,
236,2023-03-11 19:00:00,장계,,,,,,,1.849,,5.1,,,
237,2023-03-11 20:00:00,장계,,,,,,,1.804,,5.0,,,
238,2023-03-11 21:00:00,장계,,,,,,,1.856,,4.9,,,
239,2023-03-11 22:00:00,장계,,,,,,,1.764,,4.9,,,
240,2023-03-11 23:00:00,장계,,,,,,,1.9,,4.9,,,
241,2023-03-12 00:00:00,장계,,,,,,,1.803,,4.6,,,
242,2023-03-12 01:00:00,장계,,,,,,,1.879,,4.6,,,
243,2023-03-12 02:00:00,장계,,,,,,,1.876,,4.7,,,
244,2023-03-12 03:00:00,장계,,,,,,,1.926,,5.0,,,
245,2023-03-12 04:00:00,장계,,,,,,,1.924,,5.2,,,
246,2023-03-12 05:00:00,장계,,,,,,,1.822,,5.2,,,
247,2023-03-12 06:00:00,장계,,,,,,,1.839,,5.3,,,
248,2023-03-12 07:00:00,장계,,,,,,,1.832,,5.5,,,
249,2023-03-12 08:00:00,장계,,,,,,,1.773,,5.9,,,
250,2023-03-12 09:00:00,장계,,,,,,,1.784,,5.7,,,
