no,m_date,loc,temp,ph,ec,do,toc,tn,tp,clola-a,g_rtwqi,rtwqi,rtwqi_n
219,2023-03-11 02:00:00,안동댐하류,5.6,7.4,168.0,,2.3,1.65,0.008,5.3,우수,89.76,89.76
220,2023-03-11 03:00:00,안동댐하류,5.5,7.4,168.0,,2.3,1.722,0.008,5.5,우수,90.19,90.19
221,2023-03-11 04:00:00,안동댐하류,5.5,7.4,168.0,,2.3,1.571,0.008,5.2,우수,90.34,90.34
222,2023-03-11 05:00:00,안동댐하류,5.5,7.4,168.0,,2.3,1.556,0.008,5.2,우수,91.09,91.09
223,2023-03-11 06:00:00,안동댐하류,5.4,7.4,168.0,,2.3,1.607,0.007,5.0,우수,100.0,100.0
224,2023-03-11 07:00:00,안동댐하류,5.4,7.4,168.0,,2.3,1.664,0.007,4.8,우수,100.0,100.0
225,2023-03-11 08:00:00,안동댐하류,5.5,7.4,168.0,,2.3,1.546,0.008,5.0,우수,100.0,100.0
226,2023-03-11 09:00:00,안동댐하류,5.4,7.4,168.0,,2.2,1.52,0.008,5.0,우수,100.0,100.0
227,2023-03-11 10:00:00,안동댐하류,,,,,,1.57,0.008,,,100.0,100.0
228,2023-03-11 11:00:00,안동댐하류,5.5,7.3,168.0,11.0,2.3,1.571,0.007,4.4,우수,100.0,100.0
229,2023-03-11 12:00:00,안동댐하류,5.6,7.4,168.0,11.0,2.3,1.676,0.007,4.7,우수,100.0,100.0
230,2023-03-11 13:00:00,안동댐하류,5.7,7.4,168.0,11.1,2.3,1.639,0.007,4.5,우수,100.0,100.0
231,2023-03-11 14:00:00,안동댐하류,5.9,7.4,168.0,11.1,2.3,1.505,0.008,4.4,우수,100.0,100.0
232,2023-03-11 15:00:00,안동댐하류,6.1,7.4,168.0,11.3,2.3,1.612,0.008,4.9,우수,100.0,100.0
233,2023-03-11 16:00:00,안동댐하류,5.8,7.4,168.0,11.2,2.3,1.711,0.008,5.4,우수,100.0,100.0
234,2023-03-11 17:00:00,안동댐하류,5.7,7.4,168.0,11.2,2.4,1.743,0.008,5.1,우수,100.0,100.0
235,2023-03-11 18:00:00,안동댐하류,5.7,7.4,168.0,11.3,2.3,1.681,0.008,5.1,우수,100.0,100.0
236,2023-03-11 19:00:00,안동댐하류,5.7,7.4,168.0,11.3,2.3,1.6740000000000002,0.008,5.3,우수,100.0,100.0
237,2023-03-11 20:00:00,안동댐하류,5.7,7.4,168.0,11.4,2.3,1.6840000000000002,0.008,5.4,우수,100.0,100.0
238,2023-03-11 21:00:00,안동댐하류,5.8,7.4,168.0,11.5,2.3,1.579,0.008,5.4,우수,100.0,100.0
239,2023-03-11 22:00:00,안동댐하류,5.8,7.4,168.0,11.5,2.3,1.65,0.008,5.4,우수,100.0,100.0
240,2023-03-11 23:00:00,안동댐하류,5.8,7.4,168.0,11.5,2.3,1.709,0.008,5.1,우수,100.0,100.0
241,2023-03-12 00:00:00,안동댐하류,5.8,7.4,168.0,11.5,2.4,1.7180000000000002,0.008,5.1,우수,100.0,100.0
242,2023-03-12 01:00:00,안동댐하류,5.8,7.4,168.0,11.5,2.4,1.717,0.008,5.2,우수,100.0,100.0
243,2023-03-12 02:00:00,안동댐하류,5.8,7.4,168.0,11.5,2.4,1.7280000000000002,0.007,5.3,우수,100.0,100.0
244,2023-03-12 03:00:00,안동댐하류,5.8,7.4,168.0,11.6,2.4,1.5619999999999998,0.008,5.3,우수,100.0,100.0
245,2023-03-12 04:00:00,안동댐하류,5.8,7.4,168.0,11.6,2.3,1.632,0.008,5.3,우수,100.0,100.0
246,2023-03-12 05:00:00,안동댐하류,5.8,7.4,168.0,11.7,2.3,1.707,0.008,5.3,우수,100.0,100.0
247,2023-03-12 06:00:00,안동댐하류,5.8,7.4,168.0,11.8,2.3,1.711,0.008,5.0,우수,100.0,100.0
248,2023-03-12 07:00:00,안동댐하류,5.8,7.4,168.0,11.8,2.3,1.702,0.008,5.1,우수,100.0,100.0
249,2023-03-12 08:00:00,안동댐하류,5.8,7.4,168.0,11.8,2.3,1.733,0.008,4.9,우수,100.0,100.0
250,2023-03-12 09:00:00,안동댐하류,5.6,7.4,169.0,11.7,2.2,1.75,0.008,5.1,우수,100.0,100.0
251,2023-03-12 10:00:00,안동댐하류,5.6,7.4,168.0,11.7,2.2,1.726,0.008,4.8,우수,100.0,100.0
252,2023-03-12 11:00:00,안동댐하류,5.5,7.4,168.0,11.7,2.2,1.744,0.007,4.8,우수,100.0,100.0
253,2023-03-12 12:00:00,안동댐하류,5.5,7.4,169.0,11.8,2.2,1.763,0.007,4.7,우수,100.0,100.0
254,2023-03-12 13:00:00,안동댐하류,5.5,7.4,168.0,11.8,2.2,1.7819999999999998,0.007,4.8,우수,100.0,100.0
255,2023-03-12 14:00:00,안동댐하류,5.6,7.4,168.0,11.9,2.2,1.856,0.007,4.8,우수,100.0,100.0
256,2023-03-12 15:00:00,안동댐하류,5.7,7.4,168.0,12.0,2.3,1.6269999999999998,0.007,4.9,우수,100.0,100.0
257,2023-03-12 16:00:00,안동댐하류,5.6,7.4,168.0,12.1,2.2,1.643,0.008,5.0,우수,100.0,100.0
258,2023-03-12 17:00:00,안동댐하류,5.2,7.4,168.0,11.9,2.2,1.746,0.008,4.6,우수,100.0,100.0
259,2023-03-12 18:00:00,안동댐하류,5.0,7.3,169.0,11.9,2.2,1.757,0.008,4.4,우수,100.0,100.0
260,2023-03-12 19:00:00,안동댐하류,5.0,7.3,169.0,11.9,2.3,1.705,0.008,4.2,우수,100.0,100.0
261,2023-03-12 20:00:00,안동댐하류,4.9,7.3,169.0,11.9,2.2,1.72,0.008,4.3,우수,100.0,100.0
262,2023-03-12 21:00:00,안동댐하류,4.9,7.3,169.0,12.0,2.2,1.733,0.008,4.4,우수,100.0,100.0
263,2023-03-12 22:00:00,안동댐하류,5.0,7.4,169.0,12.2,2.3,1.6980000000000002,0.008,4.9,우수,100.0,100.0
264,2023-03-12 23:00:00,안동댐하류,5.0,7.4,169.0,12.2,2.2,1.6869999999999998,0.008,4.5,우수,100.0,100.0
265,2023-03-13 00:00:00,안동댐하류,5.0,7.4,169.0,12.4,2.3,1.696,0.009,4.9,우수,100.0,100.0
266,2023-03-13 01:00:00,안동댐하류,4.9,7.4,169.0,12.4,2.2,1.707,0.009,4.6,우수,100.0,100.0
267,2023-03-13 02:00:00,안동댐하류,4.8,7.4,169.0,12.4,2.3,1.709,0.008,4.9,우수,100.0,100.0
268,2023-03-13 03:00:00,안동댐하류,4.7,7.4,169.0,12.5,2.3,1.703,0.008,4.8,우수,100.0,100.0
269,2023-03-13 04:00:00,안동댐하류,4.8,7.4,169.0,12.6,2.3,1.695,0.008,5.5,우수,100.0,100.0
270,2023-03-13 05:00:00,안동댐하류,4.7,7.4,169.0,12.6,2.3,1.7080000000000002,0.008,4.9,우수,100.0,100.0
271,2023-03-13 06:00:00,안동댐하류,4.6,7.4,169.0,12.6,2.2,1.6269999999999998,0.008,5.0,우수,100.0,100.0
272,2023-03-13 07:00:00,안동댐하류,4.5,7.4,169.0,12.7,2.2,1.519,0.008,4.5,우수,100.0,100.0
273,2023-03-13 08:00:00,안동댐하류,4.4,7.4,169.0,12.7,2.2,1.588,0.008,4.4,우수,100.0,100.0
274,2023-03-13 09:00:00,안동댐하류,4.6,7.4,170.0,12.3,2.2,1.639,0.008,3.6,우수,100.0,100.0
275,2023-03-13 10:00:00,안동댐하류,4.8,7.3,170.0,12.2,2.3,1.656,0.007,3.3,우수,100.0,100.0
276,2023-03-13 11:00:00,안동댐하류,4.8,7.3,170.0,12.1,2.3,1.659,0.005,3.1,우수,100.0,100.0
277,2023-03-13 12:00:00,안동댐하류,4.9,7.3,170.0,12.1,2.2,1.6569999999999998,0.006,3.2,우수,100.0,100.0
278,2023-03-13 13:00:00,안동댐하류,5.1,7.3,170.0,12.2,2.2,1.686,0.008,3.0,우수,100.0,100.0
279,2023-03-13 14:00:00,안동댐하류,5.2,7.3,170.0,12.3,2.3,1.722,0.008,2.9,우수,100.0,100.0
280,2023-03-13 15:00:00,안동댐하류,5.5,7.4,170.0,12.5,2.3,,0.008,3.2,우수,100.0,100.0
281,2023-03-13 16:00:00,안동댐하류,5.1,7.3,170.0,12.3,2.3,,0.008,3.4,우수,100.0,100.0
282,2023-03-13 17:00:00,안동댐하류,4.8,7.3,171.0,12.2,2.3,,0.008,3.7,우수,100.0,100.0
283,2023-03-13 18:00:00,안동댐하류,4.8,7.3,171.0,12.2,2.2,,0.008,3.6,우수,100.0,100.0
284,2023-03-13 19:00:00,안동댐하류,4.7,7.3,171.0,12.2,2.3,,0.008,3.6,우수,100.0,100.0
285,2023-03-13 20:00:00,안동댐하류,4.8,7.3,171.0,12.2,2.3,,0.008,3.7,우수,100.0,100.0
286,2023-03-13 21:00:00,안동댐하류,4.8,7.3,171.0,12.2,2.2,,0.007,3.9,우수,100.0,100.0
287,2023-03-13 22:00:00,안동댐하류,4.8,7.3,171.0,12.3,2.2,,0.007,3.9,우수,100.0,100.0
288,2023-03-13 23:00:00,안동댐하류,4.8,7.3,170.0,12.3,2.2,,0.008,3.7,우수,100.0,100.0
289,2023-03-14 00:00:00,안동댐하류,4.9,7.3,170.0,12.4,2.2,,0.009,3.9,우수,100.0,100.0
290,2023-03-14 01:00:00,안동댐하류,4.8,7.3,170.0,12.4,2.3,,0.008,3.9,우수,100.0,100.0
291,2023-03-14 02:00:00,안동댐하류,4.8,7.3,170.0,12.4,2.3,,0.007,3.9,우수,100.0,100.0
292,2023-03-14 03:00:00,안동댐하류,4.7,7.3,170.0,12.3,2.2,,0.007,3.9,우수,100.0,100.0
293,2023-03-14 04:00:00,안동댐하류,4.7,7.3,170.0,12.4,2.2,,0.008,3.8,우수,100.0,100.0
294,2023-03-14 05:00:00,안동댐하류,4.7,7.3,170.0,12.4,2.2,,0.008,3.8,우수,100.0,100.0
295,2023-03-14 06:00:00,안동댐하류,4.7,7.3,170.0,12.4,2.2,,0.008,3.9,우수,100.0,100.0
296,2023-03-14 07:00:00,안동댐하류,4.7,7.4,170.0,12.5,2.2,,0.008,3.7,우수,100.0,100.0
297,2023-03-14 08:00:00,안동댐하류,4.7,7.4,170.0,12.5,2.3,,0.008,3.8,우수,100.0,100.0
298,2023-03-14 09:00:00,안동댐하류,4.7,7.3,170.0,12.3,2.4,,0.008,3.5,우수,100.0,100.0
299,2023-03-14 10:00:00,안동댐하류,4.9,7.3,170.0,12.4,2.3,,0.008,3.6,우수,100.0,100.0
300,2023-03-14 11:00:00,안동댐하류,4.9,7.3,170.0,12.4,2.2,,0.008,3.5,우수,100.0,100.0
301,2023-03-14 12:00:00,안동댐하류,,,,,,,,,,,
302,2023-03-14 13:00:00,안동댐하류,,,,,,,0.009,,,100.0,100.0
303,2023-03-14 14:00:00,안동댐하류,5.4,7.3,169.0,11.6,2.2,,0.008,2.7,우수,100.0,100.0
304,2023-03-14 15:00:00,안동댐하류,5.5,7.3,169.0,11.7,2.2,,0.008,3.3,우수,100.0,100.0
305,2023-03-14 16:00:00,안동댐하류,5.3,7.3,169.0,11.6,2.2,,0.007,3.4,우수,100.0,100.0
306,2023-03-14 17:00:00,안동댐하류,5.0,7.3,169.0,11.6,2.3,,0.007,3.6,우수,100.0,100.0
307,2023-03-14 18:00:00,안동댐하류,4.9,7.3,169.0,11.6,2.2,,0.007,3.9,우수,100.0,100.0
308,2023-03-14 19:00:00,안동댐하류,4.9,7.3,169.0,11.6,2.2,,0.006,3.6,우수,100.0,100.0
309,2023-03-14 20:00:00,안동댐하류,4.9,7.3,169.0,11.6,2.2,1.36,0.006,3.7,우수,100.0,100.0
310,2023-03-14 21:00:00,안동댐하류,4.9,7.3,169.0,11.7,2.3,1.422,0.006,3.8,우수,100.0,100.0
311,2023-03-14 22:00:00,안동댐하류,4.8,7.3,169.0,11.7,2.2,1.526,0.006,3.7,우수,100.0,100.0
312,2023-03-14 23:00:00,안동댐하류,4.8,7.3,169.0,11.7,2.2,1.5719999999999998,0.006,3.7,우수,100.0,100.0
313,2023-03-15 00:00:00,안동댐하류,4.8,7.3,169.0,11.7,2.2,1.581,0.006,3.8,우수,100.0,100.0
314,2023-03-15 01:00:00,안동댐하류,5.0,7.3,169.0,11.9,2.2,1.58,0.005,3.8,우수,100.0,100.0
315,2023-03-15 02:00:00,안동댐하류,5.1,7.3,169.0,11.9,2.2,1.56,0.003,3.8,우수,100.0,100.0
316,2023-03-15 03:00:00,안동댐하류,5.1,7.3,169.0,11.9,2.3,1.577,0.004,3.9,우수,100.0,100.0
317,2023-03-15 04:00:00,안동댐하류,4.9,7.3,169.0,12.0,2.2,1.536,0.006,4.0,우수,100.0,100.0
318,2023-03-15 05:00:00,안동댐하류,4.9,7.3,169.0,12.0,2.2,1.467,0.006,4.0,우수,100.0,100.0
319,2023-03-15 06:00:00,안동댐하류,4.8,7.3,169.0,12.0,2.2,1.4780000000000002,0.006,3.9,우수,100.0,100.0
320,2023-03-15 07:00:00,안동댐하류,4.9,7.3,169.0,12.0,2.2,1.394,0.006,3.7,우수,100.0,100.0
321,2023-03-15 08:00:00,안동댐하류,4.9,7.3,169.0,12.0,2.2,1.473,0.006,3.7,우수,100.0,100.0
322,2023-03-15 09:00:00,안동댐하류,4.9,7.3,169.0,12.0,2.2,1.533,0.006,3.6,우수,100.0,100.0
323,2023-03-15 10:00:00,안동댐하류,5.2,7.3,169.0,12.1,2.2,1.517,0.006,3.8,우수,100.0,100.0
324,2023-03-15 11:00:00,안동댐하류,5.3,7.3,169.0,12.2,2.3,1.511,0.006,4.0,우수,100.0,100.0
325,2023-03-15 12:00:00,안동댐하류,5.5,7.3,169.0,12.2,2.2,1.575,0.006,4.0,우수,100.0,100.0
326,2023-03-15 13:00:00,안동댐하류,5.6,7.3,169.0,12.3,2.2,1.636,0.005,4.0,우수,100.0,100.0
327,2023-03-15 14:00:00,안동댐하류,5.8,7.3,169.0,12.4,2.2,1.634,0.005,4.0,우수,100.0,100.0
328,2023-03-15 15:00:00,안동댐하류,6.1,7.4,169.0,12.5,2.2,1.5619999999999998,0.006,4.2,우수,100.0,100.0
329,2023-03-15 16:00:00,안동댐하류,5.7,7.3,169.0,12.4,2.2,1.56,0.006,4.6,우수,100.0,100.0
330,2023-03-15 17:00:00,안동댐하류,5.3,7.3,169.0,12.3,2.2,1.415,0.006,4.6,우수,100.0,100.0
331,2023-03-15 18:00:00,안동댐하류,5.2,7.3,169.0,12.3,2.2,1.471,0.005,4.5,우수,100.0,100.0
332,2023-03-15 19:00:00,안동댐하류,5.2,7.3,169.0,12.3,2.2,1.55,0.004,4.4,우수,100.0,100.0
333,2023-03-15 20:00:00,안동댐하류,5.2,7.3,169.0,12.3,2.2,1.578,0.005,4.4,우수,100.0,100.0
334,2023-03-15 21:00:00,안동댐하류,5.3,7.3,169.0,12.4,2.2,1.626,0.005,4.6,우수,100.0,100.0
335,2023-03-15 22:00:00,안동댐하류,5.3,7.3,169.0,12.4,2.2,1.646,0.005,4.6,우수,100.0,100.0
336,2023-03-15 23:00:00,안동댐하류,5.3,7.3,169.0,12.4,2.2,1.597,0.005,4.7,우수,100.0,100.0
337,2023-03-16 00:00:00,안동댐하류,5.5,7.3,169.0,12.5,2.2,1.633,0.005,4.6,우수,100.0,100.0
338,2023-03-16 01:00:00,안동댐하류,5.5,7.3,169.0,12.5,2.2,1.389,0.006,4.4,우수,100.0,100.0
339,2023-03-16 02:00:00,안동댐하류,5.5,7.4,169.0,12.6,2.2,1.442,0.005,4.5,우수,100.0,100.0
340,2023-03-16 03:00:00,안동댐하류,5.5,7.4,169.0,12.6,2.2,1.529,0.005,4.4,우수,100.0,100.0
341,2023-03-16 04:00:00,안동댐하류,5.4,7.4,169.0,12.6,2.2,1.5419999999999998,0.006,4.7,우수,100.0,100.0
342,2023-03-16 05:00:00,안동댐하류,5.5,7.4,169.0,12.6,2.2,1.567,0.007,4.7,우수,100.0,100.0
343,2023-03-16 06:00:00,안동댐하류,5.5,7.4,169.0,12.6,2.2,1.568,0.006,4.5,우수,100.0,100.0
344,2023-03-16 07:00:00,안동댐하류,5.4,7.4,170.0,12.7,2.2,1.584,0.006,4.5,우수,100.0,100.0
345,2023-03-16 08:00:00,안동댐하류,5.4,7.4,169.0,12.7,2.2,1.555,0.006,4.6,우수,100.0,100.0
346,2023-03-16 09:00:00,안동댐하류,5.1,7.3,170.0,12.5,2.2,1.482,0.006,4.2,우수,100.0,100.0
347,2023-03-16 10:00:00,안동댐하류,5.0,7.3,170.0,12.5,2.3,1.492,0.006,3.3,우수,100.0,100.0
348,2023-03-16 11:00:00,안동댐하류,5.0,7.3,170.0,12.5,,,,3.4,우수,100.0,100.0
349,2023-03-16 12:00:00,안동댐하류,5.1,7.3,169.0,12.5,,,,3.9,우수,100.0,100.0
350,2023-03-16 13:00:00,안동댐하류,5.3,7.3,169.0,12.6,,,,3.7,우수,100.0,100.0
351,2023-03-16 14:00:00,안동댐하류,5.4,7.3,169.0,12.7,2.3,1.416,0.006,3.6,우수,100.0,100.0
352,2023-03-16 15:00:00,안동댐하류,5.7,7.3,169.0,12.8,2.2,1.467,0.005,3.6,우수,100.0,100.0
353,2023-03-16 16:00:00,안동댐하류,5.2,7.3,170.0,12.6,2.3,1.267,0.006,3.8,우수,100.0,100.0
354,2023-03-16 17:00:00,안동댐하류,4.9,7.3,170.0,12.4,2.2,1.354,0.006,3.9,우수,100.0,100.0
355,2023-03-16 18:00:00,안동댐하류,4.8,7.3,170.0,12.4,2.3,1.4780000000000002,0.007,3.7,우수,100.0,100.0
356,2023-03-16 19:00:00,안동댐하류,4.8,7.3,170.0,12.4,2.3,1.477,0.009,3.6,우수,100.0,100.0
357,2023-03-16 20:00:00,안동댐하류,4.8,7.3,170.0,12.4,2.2,1.442,0.008,3.8,우수,100.0,100.0
358,2023-03-16 21:00:00,안동댐하류,4.8,7.3,170.0,12.4,2.3,1.433,0.006,3.9,우수,100.0,100.0
359,2023-03-16 22:00:00,안동댐하류,4.9,7.3,170.0,12.5,2.3,1.419,0.004,3.6,우수,100.0,100.0
360,2023-03-16 23:00:00,안동댐하류,4.9,7.3,170.0,12.5,2.2,1.435,0.005,3.6,우수,100.0,100.0
361,2023-03-17 00:00:00,안동댐하류,4.9,7.3,170.0,12.6,2.3,1.497,0.006,3.8,우수,100.0,100.0
362,2023-03-17 01:00:00,안동댐하류,5.1,7.3,170.0,12.7,2.2,1.457,0.006,4.2,우수,100.0,100.0
363,2023-03-17 02:00:00,안동댐하류,5.0,7.3,170.0,12.6,2.3,1.318,0.006,4.0,우수,100.0,100.0
364,2023-03-17 03:00:00,안동댐하류,5.0,7.3,170.0,12.7,2.3,1.34,0.006,3.8,우수,100.0,100.0
365,2023-03-17 04:00:00,안동댐하류,5.1,7.3,170.0,12.8,2.2,1.415,0.006,4.1,우수,100.0,100.0
366,2023-03-17 05:00:00,안동댐하류,5.0,7.3,170.0,12.8,2.3,1.404,0.006,4.1,우수,100.0,100.0
367,2023-03-17 06:00:00,안동댐하류,5.0,7.3,170.0,12.8,2.2,1.416,0.006,4.0,우수,100.0,100.0
368,2023-03-17 07:00:00,안동댐하류,5.0,7.3,170.0,12.8,2.3,1.413,0.006,3.9,우수,100.0,100.0
369,2023-03-17 08:00:00,안동댐하류,5.1,7.3,170.0,12.8,2.2,1.367,0.006,3.9,우수,100.0,100.0
370,2023-03-17 09:00:00,안동댐하류,4.9,7.3,170.0,12.6,2.3,1.372,0.006,3.8,우수,100.0,100.0
371,2023-03-17 10:00:00,안동댐하류,5.0,7.3,170.0,12.7,2.3,1.414,0.006,3.9,우수,100.0,100.0
372,2023-03-17 11:00:00,안동댐하류,,,,,,1.431,0.006,,,100.0,100.0
373,2023-03-17 12:00:00,안동댐하류,,,,,,,,,,,
374,2023-03-17 13:00:00,안동댐하류,,,,,,1.443,,,,100.0,100.0
375,2023-03-17 14:00:00,안동댐하류,5.4,7.3,170.0,11.7,2.3,1.501,,3.8,우수,100.0,100.0
376,2023-03-17 15:00:00,안동댐하류,5.6,7.3,170.0,11.8,2.4,1.466,,3.8,우수,100.0,100.0
377,2023-03-17 16:00:00,안동댐하류,5.3,7.3,170.0,11.7,2.4,1.364,,4.5,우수,100.0,100.0
378,2023-03-17 17:00:00,안동댐하류,5.3,7.3,170.0,11.7,2.3,1.4369999999999998,,4.2,우수,100.0,100.0
379,2023-03-17 18:00:00,안동댐하류,5.2,7.3,170.0,11.7,2.3,1.49,,4.3,우수,100.0,100.0
380,2023-03-17 19:00:00,안동댐하류,5.2,7.3,170.0,11.7,2.2,1.481,0.006,4.3,우수,100.0,100.0
381,2023-03-17 20:00:00,안동댐하류,5.2,7.3,170.0,11.7,2.2,1.4269999999999998,0.006,4.2,우수,100.0,100.0
382,2023-03-17 21:00:00,안동댐하류,5.2,7.3,170.0,11.7,2.2,1.404,0.006,4.2,우수,100.0,100.0
383,2023-03-17 22:00:00,안동댐하류,5.2,7.3,170.0,11.8,2.3,1.411,0.005,4.2,우수,100.0,100.0
384,2023-03-17 23:00:00,안동댐하류,5.3,7.3,170.0,11.8,2.3,1.4269999999999998,0.005,4.3,우수,100.0,100.0
385,2023-03-18 00:00:00,안동댐하류,5.3,7.3,170.0,11.8,2.2,1.492,0.005,4.2,우수,100.0,100.0
386,2023-03-18 01:00:00,안동댐하류,5.3,7.3,170.0,11.8,2.2,1.528,0.005,4.5,우수,100.0,100.0
387,2023-03-18 02:00:00,안동댐하류,5.4,7.3,170.0,11.9,2.3,1.5,0.005,4.4,우수,100.0,100.0
388,2023-03-18 03:00:00,안동댐하류,5.4,7.3,170.0,11.8,2.2,1.4680000000000002,0.005,4.3,우수,100.0,100.0
389,2023-03-18 04:00:00,안동댐하류,5.3,7.3,170.0,11.8,2.3,1.475,0.005,4.4,우수,100.0,100.0
390,2023-03-18 05:00:00,안동댐하류,5.4,7.3,170.0,11.9,2.2,1.503,0.005,4.5,우수,100.0,100.0
391,2023-03-18 06:00:00,안동댐하류,5.4,7.3,170.0,11.9,2.2,1.5119999999999998,0.005,4.3,우수,100.0,100.0
392,2023-03-18 07:00:00,안동댐하류,5.3,7.3,170.0,11.9,2.2,1.548,0.005,4.1,우수,100.0,100.0
393,2023-03-18 08:00:00,안동댐하류,5.3,7.3,170.0,11.9,2.2,1.236,0.005,4.5,우수,100.0,100.0
394,2023-03-18 09:00:00,안동댐하류,5.5,7.3,170.0,12.0,2.2,1.351,0.005,4.4,우수,100.0,100.0
395,2023-03-18 10:00:00,안동댐하류,5.7,7.3,170.0,12.1,2.2,1.544,0.005,5.0,우수,100.0,100.0
396,2023-03-18 11:00:00,안동댐하류,5.8,7.4,170.0,12.1,2.2,1.36,0.005,5.0,우수,100.0,100.0
397,2023-03-18 12:00:00,안동댐하류,5.9,7.4,170.0,12.2,2.2,1.403,0.005,5.1,우수,100.0,100.0
398,2023-03-18 13:00:00,안동댐하류,6.0,7.4,170.0,12.2,2.2,1.568,0.004,5.1,우수,100.0,100.0
399,2023-03-18 14:00:00,안동댐하류,6.2,7.4,169.0,12.2,2.2,1.356,0.004,5.0,우수,100.0,100.0
400,2023-03-18 15:00:00,안동댐하류,6.4,7.4,169.0,12.3,2.2,1.418,0.005,4.9,우수,100.0,100.0
401,2023-03-18 16:00:00,안동댐하류,6.2,7.4,170.0,12.3,2.2,1.496,0.006,5.6,우수,100.0,100.0
402,2023-03-18 17:00:00,안동댐하류,5.8,7.4,170.0,12.2,2.2,1.514,0.005,5.5,우수,100.0,100.0
403,2023-03-18 18:00:00,안동댐하류,5.7,7.4,170.0,12.2,2.2,1.52,0.005,5.7,우수,100.0,100.0
404,2023-03-18 19:00:00,안동댐하류,5.7,7.4,170.0,12.2,2.2,1.508,0.005,5.7,우수,100.0,100.0
405,2023-03-18 20:00:00,안동댐하류,5.7,7.4,170.0,12.2,2.2,1.49,0.005,5.6,우수,100.0,100.0
406,2023-03-18 21:00:00,안동댐하류,5.7,7.4,170.0,12.3,2.2,1.4680000000000002,0.005,5.7,우수,100.0,100.0
407,2023-03-18 22:00:00,안동댐하류,5.7,7.4,170.0,12.2,2.2,1.53,0.005,5.7,우수,100.0,100.0
408,2023-03-18 23:00:00,안동댐하류,5.8,7.4,170.0,12.3,2.2,1.5530000000000002,0.005,6.1,우수,100.0,100.0
409,2023-03-19 00:00:00,안동댐하류,5.8,7.4,170.0,12.3,2.2,1.503,0.006,6.1,우수,100.0,100.0
410,2023-03-19 01:00:00,안동댐하류,5.8,7.4,170.0,12.3,2.2,1.504,0.006,6.0,우수,100.0,100.0
411,2023-03-19 02:00:00,안동댐하류,5.7,7.4,170.0,12.3,2.2,1.536,0.006,5.8,우수,100.0,100.0
412,2023-03-19 03:00:00,안동댐하류,5.7,7.4,170.0,12.3,2.2,1.536,0.006,5.7,우수,100.0,100.0
413,2023-03-19 04:00:00,안동댐하류,5.7,7.4,170.0,12.3,2.2,1.503,0.005,5.9,우수,100.0,100.0
414,2023-03-19 05:00:00,안동댐하류,5.6,7.4,170.0,12.3,2.2,1.462,0.005,6.0,우수,100.0,100.0
415,2023-03-19 06:00:00,안동댐하류,5.6,7.4,170.0,12.3,2.2,1.462,0.005,5.8,우수,100.0,100.0
416,2023-03-19 07:00:00,안동댐하류,5.6,7.4,170.0,12.3,2.2,1.49,0.005,5.9,우수,100.0,100.0
417,2023-03-19 08:00:00,안동댐하류,5.6,7.4,170.0,12.3,2.2,1.399,0.005,5.8,우수,100.0,100.0
418,2023-03-19 09:00:00,안동댐하류,5.6,7.4,170.0,12.2,2.2,1.284,0.005,5.4,우수,100.0,100.0
419,2023-03-19 10:00:00,안동댐하류,5.7,7.4,170.0,12.2,2.3,1.359,0.005,5.6,우수,100.0,100.0
420,2023-03-19 11:00:00,안동댐하류,5.7,7.4,170.0,12.2,2.2,1.4409999999999998,0.006,5.0,우수,100.0,100.0
421,2023-03-19 12:00:00,안동댐하류,5.8,7.4,170.0,12.2,2.2,1.49,0.006,5.2,우수,100.0,100.0
422,2023-03-19 13:00:00,안동댐하류,6.0,7.4,170.0,12.3,2.2,1.463,0.005,5.4,우수,100.0,100.0
423,2023-03-19 14:00:00,안동댐하류,6.2,7.4,170.0,12.3,2.2,1.4269999999999998,0.005,5.0,우수,100.0,100.0
424,2023-03-19 15:00:00,안동댐하류,6.4,7.4,170.0,12.4,2.2,1.486,0.005,5.1,우수,100.0,100.0
425,2023-03-19 16:00:00,안동댐하류,6.2,7.4,170.0,12.4,2.2,1.52,0.005,5.5,우수,100.0,100.0
426,2023-03-19 17:00:00,안동댐하류,5.8,7.4,170.0,12.3,2.2,1.531,0.005,6.2,우수,100.0,100.0
427,2023-03-19 18:00:00,안동댐하류,5.6,7.4,170.0,12.2,2.2,1.53,0.005,5.8,우수,100.0,100.0
428,2023-03-19 19:00:00,안동댐하류,5.6,7.4,170.0,12.2,2.1,1.529,0.005,5.9,우수,100.0,100.0
429,2023-03-19 20:00:00,안동댐하류,5.6,7.4,170.0,12.3,2.2,1.568,0.005,5.7,우수,100.0,100.0
430,2023-03-19 21:00:00,안동댐하류,5.6,7.4,170.0,12.3,2.2,1.575,0.005,5.8,우수,100.0,100.0
431,2023-03-19 22:00:00,안동댐하류,5.5,7.4,170.0,12.2,2.2,1.541,0.005,5.9,우수,100.0,100.0
432,2023-03-19 23:00:00,안동댐하류,5.5,7.4,170.0,12.3,2.2,1.525,0.005,6.0,우수,100.0,100.0
433,2023-03-20 00:00:00,안동댐하류,5.7,7.4,170.0,12.3,2.2,1.52,0.005,6.1,우수,100.0,100.0
434,2023-03-20 01:00:00,안동댐하류,5.8,7.4,170.0,12.4,2.3,1.5530000000000002,0.005,6.1,우수,100.0,100.0
435,2023-03-20 02:00:00,안동댐하류,5.7,7.4,170.0,12.3,2.3,1.546,0.005,6.0,우수,100.0,100.0
